TransactionID,CardType,CardTier,AmountUSD,MerchantCategory,DeviceOS,CountryCode,CVV_Result,ThreeDSecureStatus,VelocityLastHour,RiskEngineScore,IsChargeback
CGW_0002216,CORPORATE,CLASSIC,27.09,5732_ELECTRONICS,Linux_Firefox,AE,MATCH,FAILED,6,0.23,0
CGW_0002217,PREPAID,SIGNATURE,3855.88,5812_RESTAURANT,Android,AU,MATCH,SUCCESS_BIOMETRIC,3,0.86,1
CGW_0002218,PREPAID,CLASSIC,1790.33,4829_MONEY_TRANSFER,iOS,CA,MATCH,SUCCESS_OTP,4,0.33,0
CGW_0002219,PREPAID,PLATINUM,1407.68,5812_RESTAURANT,Windows_Chrome,GB,MATCH,BYPASSED,8,0.55,0
CGW_0002220,CREDIT,SIGNATURE,2205.64,5812_RESTAURANT,Linux_Firefox,SG,MATCH,FAILED,2,0.76,0
CGW_0002221,CORPORATE,PLATINUM,1839.07,4722_TRAVEL,MacOS_Safari,IN,MATCH,SUCCESS_BIOMETRIC,2,0.68,0
CGW_0002222,CORPORATE,PLATINUM,3371.90,5812_RESTAURANT,iOS,AE,MATCH,SUCCESS_BIOMETRIC,1,0.82,0
CGW_0002223,DEBIT,CLASSIC,4369.24,5732_ELECTRONICS,Android,SG,MATCH,FAILED,3,0.02,1
CGW_0002224,CREDIT,CLASSIC,4437.11,5732_ELECTRONICS,Linux_Firefox,US,MISMATCH,SUCCESS_OTP,7,0.35,1
CGW_0002225,DEBIT,INFINITE,4312.61,5732_ELECTRONICS,Android,US,MATCH,FAILED,1,0.77,1
CGW_0002226,CREDIT,PLATINUM,1121.23,4722_TRAVEL,Android,AU,MATCH,FAILED,8,0.43,0
CGW_0002227,CORPORATE,PLATINUM,2695.88,5411_GROCERY,Android,IN,MATCH,BYPASSED,8,0.79,0
CGW_0002228,DEBIT,SIGNATURE,4202.10,5732_ELECTRONICS,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,3,0.39,0
CGW_0002229,PREPAID,SIGNATURE,453.65,5732_ELECTRONICS,MacOS_Safari,AU,MATCH,BYPASSED,12,0.75,0
CGW_0002230,CREDIT,INFINITE,3411.28,5411_GROCERY,Android,CA,MATCH,FAILED,4,0.26,1
CGW_0002231,CREDIT,PLATINUM,2649.60,7995_BETTING,Windows_Chrome,GB,MATCH,FAILED,2,0.70,1
CGW_0002232,PREPAID,PLATINUM,1147.37,5812_RESTAURANT,Linux_Firefox,GB,MISMATCH,FAILED,11,0.33,1
CGW_0002233,DEBIT,INFINITE,3713.66,5812_RESTAURANT,Linux_Firefox,CA,MISMATCH,SUCCESS_BIOMETRIC,1,0.64,1
CGW_0002234,CREDIT,PLATINUM,1487.96,5732_ELECTRONICS,iOS,AE,MATCH,SUCCESS_OTP,11,0.58,0
CGW_0002235,CORPORATE,SIGNATURE,3537.75,4829_MONEY_TRANSFER,MacOS_Safari,AU,MISMATCH,FAILED,11,0.27,1
CGW_0002236,DEBIT,SIGNATURE,2812.44,4829_MONEY_TRANSFER,iOS,SG,MATCH,BYPASSED,6,0.15,0
CGW_0002237,DEBIT,SIGNATURE,2581.42,4722_TRAVEL,iOS,DE,MATCH,FAILED,9,0.88,1
CGW_0002238,PREPAID,SIGNATURE,3878.92,5411_GROCERY,Android,SG,MATCH,SUCCESS_BIOMETRIC,9,0.95,1
CGW_0002239,DEBIT,CLASSIC,3273.82,4722_TRAVEL,Android,SG,MATCH,SUCCESS_BIOMETRIC,7,0.30,1
CGW_0002240,DEBIT,SIGNATURE,1423.00,5411_GROCERY,MacOS_Safari,CA,MATCH,SUCCESS_BIOMETRIC,2,0.97,1
CGW_0002241,CORPORATE,INFINITE,1860.26,4829_MONEY_TRANSFER,Android,US,MATCH,SUCCESS_BIOMETRIC,11,0.93,1
CGW_0002242,CREDIT,INFINITE,114.73,4829_MONEY_TRANSFER,MacOS_Safari,AE,MATCH,FAILED,10,0.94,1
CGW_0002243,CORPORATE,PLATINUM,3507.27,4722_TRAVEL,Windows_Chrome,SG,MATCH,FAILED,9,0.92,1
CGW_0002244,CORPORATE,INFINITE,3003.49,4829_MONEY_TRANSFER,Android,CA,MATCH,SUCCESS_BIOMETRIC,7,0.42,1
CGW_0002245,DEBIT,CLASSIC,3984.93,5812_RESTAURANT,Linux_Firefox,US,MATCH,SUCCESS_OTP,4,0.36,1
CGW_0002246,CREDIT,INFINITE,2881.01,5812_RESTAURANT,MacOS_Safari,IN,MATCH,SUCCESS_BIOMETRIC,5,0.25,0
CGW_0002247,PREPAID,SIGNATURE,2700.90,7995_BETTING,Windows_Chrome,DE,MISMATCH,SUCCESS_BIOMETRIC,10,0.36,1
CGW_0002248,PREPAID,PLATINUM,4228.13,4829_MONEY_TRANSFER,MacOS_Safari,SG,MISMATCH,FAILED,9,0.13,1
CGW_0002249,CREDIT,SIGNATURE,715.23,4829_MONEY_TRANSFER,iOS,GB,MATCH,SUCCESS_OTP,9,0.47,0
CGW_0002250,PREPAID,SIGNATURE,110.85,5812_RESTAURANT,MacOS_Safari,IN,MATCH,FAILED,11,0.69,0
CGW_0002251,CORPORATE,GOLD,3244.66,4829_MONEY_TRANSFER,iOS,GB,MISMATCH,SUCCESS_OTP,11,0.22,1
CGW_0002252,CREDIT,CLASSIC,3451.18,4722_TRAVEL,Windows_Chrome,CA,MATCH,BYPASSED,12,0.02,1
CGW_0002253,CORPORATE,INFINITE,3319.89,4722_TRAVEL,iOS,IN,MATCH,FAILED,1,0.93,1
CGW_0002254,DEBIT,SIGNATURE,1287.64,5812_RESTAURANT,iOS,SG,MISMATCH,SUCCESS_OTP,3,0.85,1
CGW_0002255,CORPORATE,SIGNATURE,3159.25,7995_BETTING,MacOS_Safari,DE,MISMATCH,SUCCESS_BIOMETRIC,4,0.83,1
CGW_0002256,CREDIT,INFINITE,2140.26,4829_MONEY_TRANSFER,Windows_Chrome,SG,MATCH,FAILED,2,0.52,0
CGW_0002257,CREDIT,GOLD,418.05,4829_MONEY_TRANSFER,Windows_Chrome,SG,MISMATCH,SUCCESS_BIOMETRIC,7,0.09,1
CGW_0002258,CREDIT,PLATINUM,3564.88,4722_TRAVEL,Linux_Firefox,DE,MATCH,BYPASSED,1,0.82,0
CGW_0002259,DEBIT,INFINITE,1788.18,5732_ELECTRONICS,Windows_Chrome,CA,MATCH,FAILED,1,0.41,0
CGW_0002260,PREPAID,INFINITE,3445.40,4829_MONEY_TRANSFER,MacOS_Safari,SG,MATCH,BYPASSED,10,0.49,1
CGW_0002261,CORPORATE,GOLD,1108.91,5812_RESTAURANT,Android,US,MISMATCH,SUCCESS_OTP,4,0.73,1
CGW_0002262,CORPORATE,PLATINUM,4477.53,7995_BETTING,Android,AE,MISMATCH,FAILED,10,0.61,1
CGW_0002263,CORPORATE,INFINITE,2026.14,5411_GROCERY,MacOS_Safari,AE,MATCH,SUCCESS_BIOMETRIC,12,0.36,0
CGW_0002264,CORPORATE,INFINITE,803.68,5732_ELECTRONICS,Windows_Chrome,US,MISMATCH,FAILED,6,0.95,1
CGW_0002265,PREPAID,INFINITE,4195.94,5812_RESTAURANT,iOS,CA,MATCH,FAILED,4,0.07,1
CGW_0002266,DEBIT,INFINITE,661.22,5411_GROCERY,Linux_Firefox,US,MATCH,SUCCESS_OTP,5,0.90,1
CGW_0002267,CORPORATE,GOLD,1776.37,5812_RESTAURANT,Windows_Chrome,GB,MISMATCH,BYPASSED,11,0.71,1
CGW_0002268,CREDIT,INFINITE,2151.31,4722_TRAVEL,MacOS_Safari,GB,MISMATCH,SUCCESS_OTP,10,0.93,1
CGW_0002269,PREPAID,INFINITE,1292.85,4722_TRAVEL,iOS,AU,MISMATCH,SUCCESS_BIOMETRIC,1,0.62,1
CGW_0002270,DEBIT,GOLD,1656.18,5732_ELECTRONICS,iOS,IN,MISMATCH,BYPASSED,6,0.30,1
CGW_0002271,CREDIT,INFINITE,2152.18,7995_BETTING,Windows_Chrome,DE,MATCH,SUCCESS_OTP,9,0.19,1
CGW_0002272,CORPORATE,INFINITE,253.27,4829_MONEY_TRANSFER,iOS,GB,MATCH,FAILED,8,0.80,0
CGW_0002273,CORPORATE,CLASSIC,688.44,5411_GROCERY,Android,AE,MATCH,BYPASSED,3,0.20,0
CGW_0002274,DEBIT,INFINITE,3685.08,7995_BETTING,MacOS_Safari,US,MISMATCH,SUCCESS_BIOMETRIC,7,0.28,1
CGW_0002275,PREPAID,GOLD,4395.43,4829_MONEY_TRANSFER,MacOS_Safari,AE,MISMATCH,SUCCESS_BIOMETRIC,12,0.88,1
CGW_0002276,CORPORATE,SIGNATURE,560.66,5732_ELECTRONICS,Windows_Chrome,AE,MATCH,SUCCESS_BIOMETRIC,11,0.86,1
CGW_0002277,DEBIT,SIGNATURE,4002.29,7995_BETTING,Linux_Firefox,US,MATCH,BYPASSED,8,0.77,1
CGW_0002278,CREDIT,SIGNATURE,2089.20,5732_ELECTRONICS,Linux_Firefox,DE,MATCH,SUCCESS_OTP,12,0.20,0
CGW_0002279,CORPORATE,PLATINUM,1706.05,4829_MONEY_TRANSFER,MacOS_Safari,GB,MISMATCH,FAILED,8,0.75,1
CGW_0002280,PREPAID,INFINITE,2843.52,7995_BETTING,iOS,US,MISMATCH,SUCCESS_BIOMETRIC,10,0.44,1
CGW_0002281,DEBIT,SIGNATURE,4057.82,5411_GROCERY,Android,AE,MATCH,FAILED,3,0.03,0
CGW_0002282,DEBIT,CLASSIC,799.60,5732_ELECTRONICS,Linux_Firefox,GB,MATCH,FAILED,7,0.39,0
CGW_0002283,DEBIT,CLASSIC,4452.57,4722_TRAVEL,MacOS_Safari,US,MATCH,SUCCESS_BIOMETRIC,9,0.73,1
CGW_0002284,PREPAID,GOLD,1880.84,7995_BETTING,Windows_Chrome,GB,MISMATCH,SUCCESS_BIOMETRIC,11,0.46,1
CGW_0002285,DEBIT,SIGNATURE,784.54,4722_TRAVEL,Android,IN,MATCH,FAILED,5,0.62,0
CGW_0002286,PREPAID,INFINITE,1826.45,7995_BETTING,iOS,IN,MATCH,FAILED,8,0.86,1
CGW_0002287,DEBIT,CLASSIC,4240.96,4829_MONEY_TRANSFER,Windows_Chrome,AU,MATCH,SUCCESS_BIOMETRIC,8,0.46,1
CGW_0002288,DEBIT,SIGNATURE,639.97,5411_GROCERY,MacOS_Safari,AU,MATCH,FAILED,2,0.57,0
CGW_0002289,DEBIT,INFINITE,2232.67,5732_ELECTRONICS,iOS,GB,MATCH,SUCCESS_OTP,5,0.10,0
CGW_0002290,CREDIT,PLATINUM,4244.55,5812_RESTAURANT,Linux_Firefox,AU,MATCH,FAILED,11,0.62,1
CGW_0002291,DEBIT,GOLD,168.78,5812_RESTAURANT,Linux_Firefox,CA,MISMATCH,FAILED,12,0.59,1
CGW_0002292,CORPORATE,PLATINUM,1372.83,5411_GROCERY,Linux_Firefox,AU,MATCH,BYPASSED,12,0.54,0
CGW_0002293,PREPAID,INFINITE,2709.28,5732_ELECTRONICS,MacOS_Safari,AU,MISMATCH,SUCCESS_OTP,11,0.53,1
CGW_0002294,CREDIT,SIGNATURE,777.52,7995_BETTING,Linux_Firefox,US,MATCH,SUCCESS_OTP,10,0.49,1
CGW_0002295,DEBIT,GOLD,1477.45,4829_MONEY_TRANSFER,Linux_Firefox,IN,MATCH,FAILED,12,0.62,0
CGW_0002296,PREPAID,SIGNATURE,2233.49,5732_ELECTRONICS,Android,AE,MATCH,FAILED,3,0.57,0
CGW_0002297,DEBIT,SIGNATURE,4320.13,7995_BETTING,MacOS_Safari,IN,MATCH,BYPASSED,5,0.38,1
CGW_0002298,CREDIT,CLASSIC,2705.85,4722_TRAVEL,Windows_Chrome,DE,MATCH,BYPASSED,1,0.85,0
CGW_0002299,CORPORATE,SIGNATURE,1998.69,4722_TRAVEL,Android,GB,MATCH,SUCCESS_OTP,7,0.02,0
CGW_0002300,CORPORATE,INFINITE,2969.63,4722_TRAVEL,MacOS_Safari,AE,MATCH,BYPASSED,8,0.94,1
CGW_0002301,DEBIT,SIGNATURE,511.27,7995_BETTING,iOS,IN,MISMATCH,FAILED,10,0.70,1
CGW_0002302,CREDIT,INFINITE,1715.72,5411_GROCERY,MacOS_Safari,AE,MISMATCH,FAILED,11,0.81,1
CGW_0002303,CREDIT,GOLD,3527.98,5732_ELECTRONICS,Linux_Firefox,US,MATCH,FAILED,5,0.93,1
CGW_0002304,CREDIT,PLATINUM,2549.46,5411_GROCERY,Android,DE,MATCH,SUCCESS_BIOMETRIC,11,0.89,1
CGW_0002305,DEBIT,PLATINUM,3008.81,5411_GROCERY,Android,GB,MATCH,FAILED,9,0.77,0
CGW_0002306,CORPORATE,INFINITE,3555.91,7995_BETTING,Android,SG,MATCH,FAILED,3,0.72,1
CGW_0002307,CORPORATE,SIGNATURE,510.47,5411_GROCERY,Android,AU,MATCH,SUCCESS_BIOMETRIC,3,0.82,0
CGW_0002308,CORPORATE,GOLD,3765.12,5411_GROCERY,Windows_Chrome,AE,MATCH,BYPASSED,6,0.17,0
CGW_0002309,PREPAID,GOLD,3119.95,4829_MONEY_TRANSFER,MacOS_Safari,DE,MATCH,FAILED,11,0.36,1
CGW_0002310,CREDIT,INFINITE,619.95,4722_TRAVEL,iOS,AE,MATCH,FAILED,5,0.21,0
CGW_0002311,CREDIT,INFINITE,363.04,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,SUCCESS_OTP,12,0.81,0
CGW_0002312,PREPAID,SIGNATURE,4196.50,5732_ELECTRONICS,MacOS_Safari,AE,MATCH,SUCCESS_OTP,7,0.05,0
CGW_0002313,CREDIT,INFINITE,4241.34,5732_ELECTRONICS,MacOS_Safari,US,MATCH,BYPASSED,11,0.72,1
CGW_0002314,CORPORATE,INFINITE,18.26,5812_RESTAURANT,iOS,DE,MISMATCH,FAILED,1,0.39,1
CGW_0002315,PREPAID,CLASSIC,4104.15,5732_ELECTRONICS,iOS,GB,MATCH,SUCCESS_BIOMETRIC,9,0.50,1
CGW_0002316,PREPAID,SIGNATURE,3676.16,5732_ELECTRONICS,Linux_Firefox,IN,MATCH,SUCCESS_OTP,9,0.96,1
CGW_0002317,DEBIT,PLATINUM,1519.46,5411_GROCERY,Android,GB,MATCH,BYPASSED,1,0.90,1
CGW_0002318,PREPAID,PLATINUM,4228.66,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,SUCCESS_OTP,6,0.24,1
CGW_0002319,DEBIT,GOLD,4317.45,5411_GROCERY,Android,CA,MISMATCH,SUCCESS_OTP,8,0.67,1
CGW_0002320,PREPAID,PLATINUM,2191.94,7995_BETTING,Windows_Chrome,CA,MISMATCH,SUCCESS_BIOMETRIC,4,0.81,1
CGW_0002321,CREDIT,SIGNATURE,1944.37,5411_GROCERY,Android,GB,MISMATCH,SUCCESS_BIOMETRIC,9,0.78,1
CGW_0002322,DEBIT,PLATINUM,2320.76,4829_MONEY_TRANSFER,MacOS_Safari,GB,MISMATCH,BYPASSED,12,0.41,1
CGW_0002323,DEBIT,GOLD,3766.22,5732_ELECTRONICS,MacOS_Safari,AU,MISMATCH,FAILED,2,0.25,1
CGW_0002324,CREDIT,INFINITE,2717.32,5411_GROCERY,Android,CA,MATCH,SUCCESS_OTP,7,0.95,1
CGW_0002325,CORPORATE,PLATINUM,752.34,5411_GROCERY,iOS,CA,MISMATCH,FAILED,6,0.82,1
CGW_0002326,PREPAID,SIGNATURE,4108.55,7995_BETTING,MacOS_Safari,US,MISMATCH,FAILED,3,0.82,1
CGW_0002327,PREPAID,GOLD,3013.28,5812_RESTAURANT,Linux_Firefox,DE,MATCH,SUCCESS_OTP,3,0.74,0
CGW_0002328,CREDIT,PLATINUM,1985.58,7995_BETTING,Windows_Chrome,AE,MATCH,SUCCESS_OTP,3,0.76,1
CGW_0002329,PREPAID,CLASSIC,4246.85,4829_MONEY_TRANSFER,Windows_Chrome,US,MATCH,SUCCESS_BIOMETRIC,11,0.12,0
CGW_0002330,CREDIT,CLASSIC,3638.92,5732_ELECTRONICS,Android,IN,MATCH,SUCCESS_BIOMETRIC,3,0.18,0
CGW_0002331,CORPORATE,CLASSIC,4291.88,5732_ELECTRONICS,Linux_Firefox,AE,MISMATCH,SUCCESS_BIOMETRIC,6,0.32,1
CGW_0002332,CREDIT,SIGNATURE,3213.60,7995_BETTING,Windows_Chrome,US,MATCH,FAILED,7,0.24,1
CGW_0002333,DEBIT,PLATINUM,1696.30,5812_RESTAURANT,MacOS_Safari,CA,MATCH,SUCCESS_OTP,9,0.60,0
CGW_0002334,PREPAID,GOLD,3778.57,7995_BETTING,Linux_Firefox,AE,MATCH,BYPASSED,8,0.39,1
CGW_0002335,CREDIT,GOLD,4115.86,5812_RESTAURANT,iOS,GB,MISMATCH,SUCCESS_BIOMETRIC,10,0.60,1
CGW_0002336,CREDIT,INFINITE,3228.58,5812_RESTAURANT,Linux_Firefox,SG,MATCH,SUCCESS_BIOMETRIC,5,0.02,0
CGW_0002337,DEBIT,GOLD,3449.04,5411_GROCERY,MacOS_Safari,CA,MATCH,BYPASSED,3,0.56,1
CGW_0002338,PREPAID,PLATINUM,2263.50,4829_MONEY_TRANSFER,Windows_Chrome,AU,MATCH,BYPASSED,3,0.49,0
CGW_0002339,CORPORATE,SIGNATURE,2088.48,4722_TRAVEL,iOS,DE,MATCH,FAILED,4,0.30,0
CGW_0002340,CORPORATE,CLASSIC,3561.01,7995_BETTING,Linux_Firefox,GB,MATCH,BYPASSED,7,0.82,1
CGW_0002341,PREPAID,CLASSIC,261.49,5732_ELECTRONICS,iOS,GB,MISMATCH,BYPASSED,9,0.39,1
CGW_0002342,DEBIT,PLATINUM,1490.14,7995_BETTING,MacOS_Safari,GB,MATCH,FAILED,11,0.99,1
CGW_0002343,CREDIT,SIGNATURE,3554.71,7995_BETTING,iOS,US,MATCH,SUCCESS_BIOMETRIC,2,0.88,1
CGW_0002344,CORPORATE,SIGNATURE,4323.76,4722_TRAVEL,iOS,US,MATCH,SUCCESS_BIOMETRIC,11,0.75,0
CGW_0002345,DEBIT,CLASSIC,825.09,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,SUCCESS_OTP,5,0.89,1
CGW_0002346,DEBIT,PLATINUM,1378.06,4722_TRAVEL,iOS,GB,MISMATCH,FAILED,4,0.01,1
CGW_0002347,PREPAID,CLASSIC,4097.63,4829_MONEY_TRANSFER,MacOS_Safari,IN,MATCH,SUCCESS_BIOMETRIC,1,0.27,1
CGW_0002348,CREDIT,CLASSIC,2648.06,4722_TRAVEL,Windows_Chrome,GB,MATCH,FAILED,7,0.09,0
CGW_0002349,CREDIT,CLASSIC,3421.26,4829_MONEY_TRANSFER,Linux_Firefox,US,MATCH,BYPASSED,12,0.68,0
CGW_0002350,DEBIT,SIGNATURE,1922.61,4829_MONEY_TRANSFER,Windows_Chrome,CA,MATCH,FAILED,7,0.06,0
CGW_0002351,CREDIT,SIGNATURE,1538.14,4829_MONEY_TRANSFER,MacOS_Safari,DE,MISMATCH,FAILED,2,0.83,1
CGW_0002352,DEBIT,PLATINUM,3416.59,7995_BETTING,iOS,CA,MATCH,SUCCESS_BIOMETRIC,4,0.74,1
CGW_0002353,DEBIT,INFINITE,351.57,5411_GROCERY,Linux_Firefox,IN,MISMATCH,BYPASSED,8,0.55,1
CGW_0002354,CREDIT,GOLD,3737.66,7995_BETTING,MacOS_Safari,GB,MISMATCH,SUCCESS_BIOMETRIC,11,0.17,1
CGW_0002355,CORPORATE,GOLD,1918.10,4829_MONEY_TRANSFER,Android,DE,MATCH,SUCCESS_BIOMETRIC,8,0.40,0
CGW_0002356,DEBIT,GOLD,633.18,4722_TRAVEL,MacOS_Safari,AE,MATCH,FAILED,1,0.52,0
CGW_0002357,CORPORATE,PLATINUM,375.31,4829_MONEY_TRANSFER,MacOS_Safari,GB,MISMATCH,FAILED,1,0.61,1
CGW_0002358,DEBIT,SIGNATURE,3235.05,4722_TRAVEL,Linux_Firefox,AU,MATCH,SUCCESS_OTP,11,0.40,1
CGW_0002359,CORPORATE,INFINITE,987.71,4829_MONEY_TRANSFER,MacOS_Safari,AU,MATCH,SUCCESS_BIOMETRIC,7,0.89,1
CGW_0002360,CREDIT,INFINITE,3153.75,7995_BETTING,Android,AE,MATCH,SUCCESS_OTP,9,0.92,1
CGW_0002361,CORPORATE,SIGNATURE,2909.57,5732_ELECTRONICS,iOS,IN,MATCH,BYPASSED,8,0.14,0
CGW_0002362,PREPAID,GOLD,3561.58,5411_GROCERY,Windows_Chrome,AE,MATCH,SUCCESS_BIOMETRIC,5,0.18,0
CGW_0002363,PREPAID,SIGNATURE,880.66,5411_GROCERY,Android,IN,MATCH,SUCCESS_BIOMETRIC,12,0.64,0
CGW_0002364,PREPAID,PLATINUM,3197.52,4722_TRAVEL,Android,GB,MISMATCH,BYPASSED,2,0.96,1
CGW_0002365,CREDIT,INFINITE,1694.31,4722_TRAVEL,Linux_Firefox,GB,MISMATCH,SUCCESS_BIOMETRIC,6,0.44,1
CGW_0002366,CORPORATE,GOLD,3578.65,5411_GROCERY,Android,CA,MATCH,SUCCESS_BIOMETRIC,12,0.48,0
CGW_0002367,PREPAID,CLASSIC,1407.91,4829_MONEY_TRANSFER,MacOS_Safari,GB,MATCH,BYPASSED,3,0.74,0
CGW_0002368,DEBIT,PLATINUM,2508.58,4829_MONEY_TRANSFER,Windows_Chrome,DE,MISMATCH,SUCCESS_OTP,8,0.19,1
CGW_0002369,DEBIT,CLASSIC,4497.69,4829_MONEY_TRANSFER,Linux_Firefox,AU,MATCH,SUCCESS_BIOMETRIC,1,0.35,1
CGW_0002370,CORPORATE,PLATINUM,2204.92,4829_MONEY_TRANSFER,Linux_Firefox,IN,MATCH,SUCCESS_BIOMETRIC,9,0.18,0
CGW_0002371,DEBIT,CLASSIC,1115.23,7995_BETTING,Linux_Firefox,SG,MISMATCH,BYPASSED,11,0.38,1
CGW_0002372,CREDIT,INFINITE,3814.83,5812_RESTAURANT,MacOS_Safari,GB,MISMATCH,SUCCESS_OTP,12,0.15,1
CGW_0002373,PREPAID,INFINITE,1729.27,7995_BETTING,Windows_Chrome,CA,MATCH,FAILED,5,0.53,1
CGW_0002374,CREDIT,PLATINUM,2255.54,4829_MONEY_TRANSFER,Windows_Chrome,SG,MATCH,FAILED,3,0.56,0
CGW_0002375,PREPAID,SIGNATURE,2810.84,7995_BETTING,Windows_Chrome,CA,MISMATCH,FAILED,2,0.49,1
CGW_0002376,CORPORATE,CLASSIC,2384.55,5812_RESTAURANT,iOS,CA,MISMATCH,BYPASSED,10,0.42,1
CGW_0002377,CORPORATE,INFINITE,1077.43,5411_GROCERY,MacOS_Safari,IN,MATCH,SUCCESS_BIOMETRIC,4,0.69,0
CGW_0002378,DEBIT,GOLD,3251.80,4722_TRAVEL,MacOS_Safari,IN,MISMATCH,BYPASSED,3,0.36,1
CGW_0002379,PREPAID,SIGNATURE,1054.00,7995_BETTING,Linux_Firefox,DE,MATCH,SUCCESS_BIOMETRIC,12,0.51,1
CGW_0002380,DEBIT,GOLD,2137.73,7995_BETTING,Android,AE,MATCH,BYPASSED,3,0.90,1
CGW_0002381,CORPORATE,CLASSIC,59.81,4829_MONEY_TRANSFER,Linux_Firefox,SG,MATCH,SUCCESS_OTP,11,0.60,0
CGW_0002382,CREDIT,GOLD,1359.77,5812_RESTAURANT,MacOS_Safari,SG,MATCH,SUCCESS_BIOMETRIC,7,0.48,0
CGW_0002383,CORPORATE,SIGNATURE,100.78,7995_BETTING,Windows_Chrome,US,MATCH,SUCCESS_OTP,6,0.47,1
CGW_0002384,CORPORATE,CLASSIC,1409.18,4829_MONEY_TRANSFER,Windows_Chrome,DE,MATCH,FAILED,8,0.11,0
CGW_0002385,CREDIT,GOLD,1841.44,5732_ELECTRONICS,Linux_Firefox,GB,MISMATCH,SUCCESS_OTP,12,0.98,1
CGW_0002386,PREPAID,INFINITE,538.32,4829_MONEY_TRANSFER,MacOS_Safari,DE,MATCH,SUCCESS_BIOMETRIC,11,0.31,0
CGW_0002387,CORPORATE,PLATINUM,1885.67,5411_GROCERY,iOS,IN,MISMATCH,FAILED,8,0.36,1
CGW_0002388,DEBIT,INFINITE,814.02,5732_ELECTRONICS,Android,GB,MATCH,BYPASSED,4,0.17,0
CGW_0002389,DEBIT,SIGNATURE,1948.59,4829_MONEY_TRANSFER,iOS,AE,MISMATCH,SUCCESS_OTP,6,0.82,1
CGW_0002390,CREDIT,SIGNATURE,198.61,5732_ELECTRONICS,Windows_Chrome,IN,MATCH,FAILED,6,0.15,0
CGW_0002391,CREDIT,PLATINUM,3488.89,5411_GROCERY,Linux_Firefox,AE,MATCH,BYPASSED,7,0.99,1
CGW_0002392,PREPAID,CLASSIC,443.91,7995_BETTING,Windows_Chrome,DE,MISMATCH,FAILED,4,0.94,1
CGW_0002393,CREDIT,INFINITE,1585.46,5732_ELECTRONICS,iOS,AU,MATCH,FAILED,5,0.84,0
CGW_0002394,DEBIT,PLATINUM,30.31,4829_MONEY_TRANSFER,Android,US,MATCH,FAILED,9,0.65,0
CGW_0002395,DEBIT,SIGNATURE,3498.24,4829_MONEY_TRANSFER,MacOS_Safari,CA,MISMATCH,BYPASSED,1,0.52,1
CGW_0002396,DEBIT,SIGNATURE,2206.53,5411_GROCERY,Windows_Chrome,CA,MATCH,BYPASSED,4,0.14,0
CGW_0002397,DEBIT,SIGNATURE,1167.58,5732_ELECTRONICS,iOS,US,MATCH,SUCCESS_BIOMETRIC,10,0.56,0
CGW_0002398,CORPORATE,INFINITE,1331.35,5732_ELECTRONICS,MacOS_Safari,CA,MATCH,BYPASSED,7,0.59,0
CGW_0002399,CREDIT,GOLD,1391.26,5812_RESTAURANT,Linux_Firefox,GB,MATCH,SUCCESS_OTP,11,0.57,0
CGW_0002400,CREDIT,INFINITE,468.64,5411_GROCERY,MacOS_Safari,US,MATCH,FAILED,3,0.69,0
CGW_0002401,CORPORATE,INFINITE,628.73,5812_RESTAURANT,Android,GB,MATCH,FAILED,9,0.14,0
CGW_0002402,CREDIT,CLASSIC,1251.37,5812_RESTAURANT,MacOS_Safari,AE,MATCH,FAILED,7,0.07,0
CGW_0002403,DEBIT,GOLD,1627.37,5411_GROCERY,Linux_Firefox,AE,MATCH,BYPASSED,10,0.38,0
CGW_0002404,CREDIT,CLASSIC,3733.29,7995_BETTING,iOS,CA,MATCH,BYPASSED,4,0.38,1
CGW_0002405,PREPAID,SIGNATURE,4405.12,5411_GROCERY,MacOS_Safari,IN,MATCH,FAILED,11,0.46,0
CGW_0002406,DEBIT,INFINITE,987.94,5411_GROCERY,iOS,SG,MATCH,SUCCESS_BIOMETRIC,7,0.41,0
CGW_0002407,PREPAID,CLASSIC,1150.11,4722_TRAVEL,Android,AU,MATCH,BYPASSED,11,0.83,0
CGW_0002408,CORPORATE,PLATINUM,3777.20,4829_MONEY_TRANSFER,Windows_Chrome,AE,MATCH,BYPASSED,1,0.92,1
CGW_0002409,CREDIT,PLATINUM,2544.77,5812_RESTAURANT,Android,DE,MATCH,FAILED,4,0.13,0
CGW_0002410,PREPAID,SIGNATURE,2739.47,7995_BETTING,MacOS_Safari,CA,MATCH,SUCCESS_OTP,11,0.07,1
CGW_0002411,DEBIT,INFINITE,2275.13,7995_BETTING,Linux_Firefox,US,MISMATCH,SUCCESS_OTP,9,0.83,1
CGW_0002412,PREPAID,INFINITE,3295.02,5812_RESTAURANT,Android,CA,MATCH,SUCCESS_BIOMETRIC,12,0.87,1
CGW_0002413,PREPAID,INFINITE,2004.41,5732_ELECTRONICS,MacOS_Safari,DE,MATCH,FAILED,10,0.54,0
CGW_0002414,DEBIT,PLATINUM,2159.86,5812_RESTAURANT,MacOS_Safari,IN,MATCH,FAILED,6,0.94,1
