TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX000645,AC00384,244.33,3/23/2024,Debit,Virginia Beach,D000400,9.230.41.239,M040,ATM,74,Doctor,54,1,14413.57
TX000646,AC00313,424.67,11/28/2022,Debit,Miami,D000257,84.237.126.96,M056,Branch,56,Engineer,132,1,9666.10
TX000647,AC00474,276.67,4/21/2025,Debit,Washington,D000260,32.13.122.242,M009,ATM,38,Student,18,1,227.87
TX000648,AC00490,1371.24,8/5/2021,Debit,Virginia Beach,D000673,138.210.196.19,M025,ATM,38,Student,38,1,107.66
TX000649,AC00437,378.55,2/5/2024,Credit,Miami,D000429,77.21.150.75,M084,Online,64,Retired,145,1,5329.38
TX000650,AC00301,657.11,1/9/2022,Debit,San Jose,D000493,89.21.156.229,M041,Branch,76,Doctor,56,1,13575.98
TX000651,AC00454,516.20,7/1/2022,Debit,San Diego,D000297,205.69.66.135,M079,ATM,43,Student,80,1,2926.42
TX000652,AC00404,561.93,8/1/2020,Credit,San Antonio,D000255,200.164.13.160,M061,ATM,47,Retired,72,1,3853.59
TX000653,AC00489,525.96,10/26/2020,Debit,Tucson,D000692,177.116.108.246,M042,Online,78,Engineer,35,1,13298.65
TX000654,AC00422,525.65,5/28/2025,Credit,Philadelphia,D000341,16.128.130.153,M071,Branch,54,Retired,103,1,3436.21
TX000655,AC00396,106.52,3/29/2021 0:00,Debit,Tucson,D000297,88.55.149.101,M069,ATM,64,Doctor,61,1,14510.14
TX000656,AC00461,468.08,4/4/2023 16:12,Debit,Tucson,D000604,143.212.47.226,M051,ATM,53,Student,74,1,1839.31
TX000657,AC00369,181.96,7/28/2025,Debit,San Diego,D000258,73.108.76.238,M065,Branch,70,Doctor,114,1,14442.58
TX000658,AC00455,84.28,3/18/2024,Debit,Washington,D000215,161.161.26.115,M044,ATM,54,Retired,44,1,10482.89
TX000659,AC00488,215.81,3/10/2023,Credit,Oklahoma City,D000531,145.179.219.57,M097,Online,77,Retired,86,1,573.05
TX000660,AC00393,35.39,6/12/2025,Debit,Tucson,D000037,60.89.202.192,M074,ATM,58,Doctor,100,1,14495.01
TX000661,AC00475,201.99,11/5/2020,Credit,Nashville,D000458,200.136.146.93,M095,Online,77,Retired,77,1,2055.65
TX000662,AC00466,366.57,11/4/2025,Debit,Washington,D000560,198.166.198.233,M027,ATM,50,Student,38,1,658.72
TX000663,AC00470,338.31,10/9/2023 18:28,Credit,Oklahoma City,D000288,211.97.88.141,M088,Branch,54,Student,114,1,1350.47
TX000664,AC00364,599.16,9/13/2021,Debit,Philadelphia,D000533,110.64.1.201,M058,Branch,56,Retired,123,1,7141.78
TX000665,AC00394,142.74,2/10/2023,Debit,Philadelphia,D000493,215.97.143.157,M066,Online,78,Doctor,80,1,14792.66
TX000666,AC00386,382.38,1/10/2020,Credit,Mesa,D000336,166.41.54.117,M077,Online,67,Retired,126,1,7751.93
TX000667,AC00401,609.80,6/12/2024,Credit,Miami,D000470,5.252.94.135,M073,Online,67,Engineer,134,1,7977.68
TX000668,AC00442,206.89,2/20/2020,Credit,Kansas City,D000452,37.213.85.222,M091,Online,75,Retired,113,1,5406.66
TX000669,AC00443,307.25,12/17/2023,Credit,Oklahoma City,D000228,86.220.59.252,M081,Branch,66,Retired,88,1,4013.62
TX000670,AC00332,292.42,7/14/2024,Debit,Sacramento,D000143,85.240.254.83,M054,ATM,50,Engineer,121,1,10657.34
TX000671,AC00371,15.80,9/1/2021,Debit,Washington,D000037,1.198.76.182,M052,ATM,60,Doctor,56,1,14498.60
TX000672,AC00492,126.79,3/29/2025,Credit,Miami,D000567,133.63.96.21,M098,Online,75,Student,143,1,421.97
TX000673,AC00357,453.33,8/19/2024 0:00,Credit,Los Angeles,D000377,188.77.83.72,M069,Branch,59,Retired,135,1,6452.54
TX000674,AC00464,752.87,1/2/2020,Debit,Washington,D000356,156.187.182.236,M011,ATM,37,Student,15,1,142.02
TX000675,AC00491,861.67,7/2/2022,Debit,Washington,D000662,21.28.32.1,M013,ATM,39,Student,29,1,104.74
TX000676,AC00432,475.74,8/9/2024,Debit,Raleigh,D000516,3.70.1.133,M066,Branch,57,Retired,80,1,10713.66
TX000677,AC00349,87.11,11/15/2025,Debit,Tucson,D000151,73.156.208.26,M035,ATM,73,Doctor,55,1,13452.27
TX000678,AC00354,68.33,11/12/2023,Debit,Virginia Beach,D000026,165.143.173.165,M029,ATM,46,Engineer,53,1,10510.24
TX000679,AC00315,190.41,6/1/2025,Debit,Phoenix,D000127,41.82.55.163,M060,ATM,56,Engineer,147,1,11707.62
TX000680,AC00441,203.11,12/23/2023,Debit,Washington,D000583,70.130.169.235,M065,ATM,78,Doctor,28,1,14937.23
TX000681,AC00494,588.85,9/2/2023,Debit,Virginia Beach,D000689,138.210.196.19,M051,Branch,75,Retired,28,1,6963.19
TX000682,AC00381,14.35,6/3/2023,Debit,Washington,D000035,200.136.146.93,M050,ATM,61,Doctor,60,1,14569.69
TX000683,AC00466,681.75,9/16/2021,Credit,Phoenix,D000515,198.39.35.23,M088,Online,68,Engineer,83,1,3257.58
TX000684,AC00474,498.33,8/11/2021,Debit,Virginia Beach,D000624,21.190.11.223,M024,ATM,51,Student,41,1,286.12
TX000685,AC00413,16.27,10/30/2020,Debit,Washington,D000023,121.67.144.20,M053,ATM,51,Engineer,49,1,13534.83
TX000686,AC00496,414.80,8/9/2023 0:00,Credit,San Francisco,D000448,11.167.243.171,M093,Online,47,Student,99,1,107.25
TX000687,AC00354,458.09,2/13/2023 16:39,Debit,Phoenix,D000248,86.83.61.143,M070,Branch,54,Engineer,119,1,8742.76
TX000688,AC00353,45.55,10/13/2020,Debit,Seattle,D000031,109.42.41.157,M063,ATM,54,Doctor,128,1,13627.58
TX000689,AC00482,609.94,3/22/2020 0:00,Debit,San Antonio,D000444,59.127.135.25,M082,Branch,42,Student,118,1,147.66
TX000690,AC00400,478.19,3/30/2020,Debit,Louisville,D000546,110.64.1.201,M070,Online,53,Student,172,1,2083.43
TX000691,AC00450,79.42,9/1/2025,Debit,Virginia Beach,D000337,182.84.41.229,M076,ATM,71,Doctor,38,1,14841.49
TX000692,AC00378,45.28,2/6/2023,Debit,Tucson,D000029,166.79.195.157,M072,ATM,56,Doctor,118,1,14083.81
TX000693,AC00410,162.58,9/6/2022,Debit,San Francisco,D000119,197.162.55.147,M063,ATM,49,Engineer,104,1,11783.56
TX000694,AC00412,517.71,7/23/2020,Debit,Raleigh,D000223,133.223.159.151,M068,ATM,42,Student,110,1,1856.77
TX000695,AC00477,523.57,7/6/2024,Credit,San Jose,D000314,45.241.13.208,M080,Branch,66,Retired,46,1,531.21
TX000696,AC00465,229.18,5/20/2025,Credit,Oklahoma City,D000146,176.96.83.253,M086,Branch,65,Retired,128,1,4796.80
TX000697,AC00373,496.49,11/4/2022,Credit,Nashville,D000461,32.169.88.41,M069,Online,68,Doctor,140,1,11629.82
TX000698,AC00397,397.19,7/5/2023,Credit,Oklahoma City,D000255,223.32.70.156,M079,Branch,62,Retired,123,1,6262.64
TX000699,AC00395,380.92,3/24/2022,Credit,Louisville,D000351,150.83.4.238,M078,Online,64,Retired,151,1,5522.12
TX000700,AC00355,289.61,1/2/2020,Debit,Miami,D000196,40.192.99.27,M058,Branch,60,Engineer,138,1,9788.72
TX000701,AC00475,1203.80,2/11/2021,Debit,Washington,D000567,15.176.70.194,M008,ATM,34,Student,16,1,109.36
TX000702,AC00352,203.01,4/10/2024,Debit,San Diego,D000084,42.219.228.159,M050,ATM,51,Engineer,129,1,8785.89
TX000703,AC00485,194.65,10/18/2021,Credit,Oklahoma City,D000536,133.67.250.163,M097,Online,78,Retired,87,1,729.10
TX000704,AC00485,734.11,8/27/2023,Debit,Tucson,D000650,152.140.239.181,M045,ATM,51,Student,44,1,911.13
TX000705,AC00428,609.53,6/16/2024,Credit,Milwaukee,D000422,184.59.28.72,M079,Online,69,Engineer,89,1,3331.14
TX000706,AC00444,5.61,9/19/2020,Debit,Washington,D000033,77.92.193.22,M084,ATM,70,Doctor,38,1,14948.28
TX000707,AC00497,1324.79,10/8/2020,Debit,Washington,D000620,3.70.1.133,M055,ATM,33,Student,34,1,101.44
TX000708,AC00489,1225.47,12/1/2023 17:04,Debit,Seattle,D000692,54.252.249.33,M044,Online,76,Doctor,33,1,6287.93
TX000709,AC00473,789.21,1/1/2022,Debit,Seattle,D000666,115.241.186.164,M048,Branch,62,Student,66,1,1793.97
TX000710,AC00336,58.05,8/2/2022 0:00,Debit,Seattle,D000039,110.150.1.201,M075,ATM,73,Doctor,96,1,14790.58
TX000711,AC00442,371.61,12/8/2023 17:24,Credit,Miami,D000400,72.192.101.196,M087,Online,71,Retired,113,1,4949.57
TX000712,AC00432,171.21,5/23/2020,Debit,Virginia Beach,D000138,38.166.40.246,M036,ATM,43,Student,50,1,4763.06
TX000713,AC00360,333.09,5/4/2023,Credit,Las Vegas,D000467,174.61.77.54,M074,Online,76,Doctor,107,1,11287.48
TX000714,AC00488,113.27,8/19/2022,Credit,Nashville,D000411,175.230.206.232,M097,Online,76,Student,116,1,1054.97
TX000715,AC00317,376.52,10/3/2024,Debit,Milwaukee,D000263,57.232.212.116,M058,Branch,53,Engineer,139,1,9491.06
TX000716,AC00486,781.70,12/1/2022,Debit,San Antonio,D000648,219.193.239.152,M068,Branch,52,Student,109,1,639.01
TX000717,AC00493,1247.45,5/12/2020,Debit,Virginia Beach,D000685,185.23.87.107,M049,ATM,55,Student,38,1,455.82
TX000718,AC00346,478.79,12/12/2022,Debit,Omaha,D000256,207.157.126.125,M062,Branch,53,Engineer,114,1,10615.01
TX000719,AC00494,1011.56,4/20/2024,Debit,Virginia Beach,D000692,161.177.41.214,M047,Branch,66,Student,37,1,1165.88
TX000720,AC00400,872.19,10/30/2022,Debit,Omaha,D000607,177.116.108.246,M058,Online,73,Doctor,117,1,11088.83
TX000721,AC00464,1021.38,2/21/2022,Debit,Virginia Beach,D000637,213.15.9.253,M010,ATM,45,Student,25,1,139.82
TX000722,AC00365,13.86,9/6/2022,Debit,Virginia Beach,D000053,82.75.200.117,M073,ATM,73,Doctor,67,1,14928.29
TX000723,AC00317,464.82,2/27/2025,Debit,Oklahoma City,D000232,72.192.101.196,M061,Branch,54,Engineer,136,1,9591.23
TX000724,AC00464,72.88,3/22/2022,Debit,Washington,D000570,76.136.92.235,M064,ATM,78,Doctor,25,1,14950.82
TX000725,AC00302,363.24,11/22/2023,Debit,Sacramento,D000169,64.57.44.102,M054,ATM,49,Engineer,130,1,11151.55
TX000726,AC00495,361.00,6/1/2025 0:00,Credit,San Francisco,D000499,57.232.212.116,M095,Online,59,Student,81,1,121.17
TX000727,AC00463,132.10,11/24/2023,Debit,Virginia Beach,D000419,110.235.207.187,M058,ATM,62,Retired,39,1,11140.17
TX000728,AC00302,357.27,3/22/2024,Debit,Oklahoma City,D000223,204.34.243.93,M055,Branch,53,Engineer,143,1,10322.35
TX000729,AC00496,1544.79,4/6/2020,Debit,Washington,D000653,141.241.241.128,M014,ATM,39,Student,12,1,101.36
TX000730,AC00385,248.10,2/20/2022,Debit,Memphis,D000398,174.61.77.54,M052,Online,75,Doctor,116,1,13795.49
TX000731,AC00489,1351.49,3/7/2020,Debit,Virginia Beach,D000675,214.67.148.245,M014,ATM,40,Student,19,1,104.82
TX000732,AC00499,656.78,3/31/2023,Debit,Washington,D000698,173.232.121.213,M020,ATM,75,Student,13,1,1027.21
TX000733,AC00319,403.87,5/7/2022,Debit,Milwaukee,D000434,69.82.61.135,M062,Online,59,Engineer,154,1,10292.60
TX000734,AC00396,196.29,11/28/2025 0:00,Debit,Seattle,D000236,20.147.6.179,M067,ATM,54,Engineer,88,1,12564.32
TX000735,AC00417,343.74,5/3/2020,Credit,Indianapolis,D000581,215.97.143.157,M087,Online,76,Engineer,144,1,5609.42
TX000736,AC00406,14.89,8/29/2020,Debit,Washington,D000047,135.29.211.116,M080,ATM,60,Doctor,55,1,14826.87
TX000737,AC00353,128.70,11/6/2025,Debit,San Diego,D000050,161.177.41.214,M061,ATM,55,Engineer,135,1,12100.19
TX000738,AC00498,170.47,11/8/2023,Credit,San Diego,D000511,205.69.66.135,M099,Online,68,Student,98,1,112.04
TX000739,AC00498,527.98,7/20/2022,Debit,Washington,D000648,49.31.186.82,M034,ATM,44,Student,17,1,151.31
TX000740,AC00429,375.22,7/6/2022,Credit,Memphis,D000506,219.193.239.152,M085,Online,69,Retired,156,1,1820.36
TX000741,AC00487,67.38,4/29/2021,Debit,Washington,D000396,113.201.172.36,M078,ATM,64,Retired,26,1,13129.51
TX000742,AC00354,281.60,6/27/2020,Debit,San Diego,D000546,77.7.223.184,M075,Online,79,Doctor,66,1,14904.25
TX000743,AC00498,72.95,1/9/2021,Credit,Phoenix,D000556,34.169.232.37,M099,Online,76,Student,112,1,168.84
TX000744,AC00395,431.94,11/24/2020,Debit,San Diego,D000573,16.51.235.240,M071,Online,75,Doctor,70,1,14588.90
TX000745,AC00459,136.89,3/16/2021,Debit,Virginia Beach,D000346,156.96.135.18,M087,ATM,75,Doctor,40,1,14949.19
TX000746,AC00480,646.14,2/1/2020,Credit,San Jose,D000417,44.197.126.59,M076,ATM,49,Student,53,1,211.89
TX000747,AC00451,377.88,7/7/2025,Credit,Mesa,D000417,191.25.177.160,M086,Online,56,Student,146,1,952.31
TX000748,AC00436,272.47,9/20/2020,Debit,Tucson,D000541,200.22.195.243,M060,Branch,58,Retired,88,1,9340.43
TX000749,AC00479,1006.38,12/14/2024,Debit,Virginia Beach,D000370,20.147.6.179,M028,ATM,34,Student,29,1,115.49
TX000750,AC00439,63.84,1/5/2021,Debit,Virginia Beach,D000108,30.229.179.194,M065,ATM,54,Engineer,58,1,13538.75
TX000751,AC00446,1063.20,6/3/2025,Debit,Seattle,D000558,17.87.7.140,M026,ATM,39,Student,63,1,139.59
TX000752,AC00452,298.94,10/31/2023 16:45,Credit,Miami,D000395,219.98.242.240,M090,Online,72,Retired,108,1,2896.52
TX000753,AC00497,1175.23,3/8/2022,Debit,Virginia Beach,D000663,185.23.87.107,M065,Branch,50,Student,33,1,101.63
TX000754,AC00360,228.42,5/12/2020,Debit,Seattle,D000356,141.169.67.34,M060,ATM,60,Engineer,89,1,13430.67
TX000755,AC00487,252.81,1/30/2024,Credit,Phoenix,D000482,37.143.57.20,M096,Online,71,Student,100,1,512.12
TX000756,AC00447,88.34,8/9/2022,Debit,Washington,D000389,93.160.83.196,M043,ATM,73,Engineer,19,1,14452.32
TX000757,AC00444,391.26,6/18/2020 0:00,Debit,Washington,D000535,12.246.170.239,M012,ATM,60,Student,32,1,415.29
TX000758,AC00330,265.61,7/20/2024,Debit,Philadelphia,D000150,113.115.81.178,M059,Branch,55,Engineer,139,1,11078.64
TX000759,AC00496,841.23,5/20/2022,Debit,Virginia Beach,D000652,16.250.113.156,M052,ATM,54,Student,23,1,695.19
TX000760,AC00489,559.66,7/20/2024,Debit,Washington,D000599,135.73.131.111,M032,ATM,40,Student,31,1,189.56
TX000761,AC00456,96.83,3/18/2020,Debit,Washington,D000092,110.247.153.70,M050,ATM,40,Student,50,1,4604.02
TX000762,AC00367,59.78,11/13/2023 16:46,Debit,Virginia Beach,D000123,140.94.123.72,M050,ATM,61,Doctor,57,1,14144.92
TX000763,AC00326,424.89,11/25/2020,Credit,Miami,D000287,66.255.7.16,M068,Branch,67,Engineer,141,1,8131.97
TX000764,AC00487,735.19,5/12/2020,Debit,Washington,D000337,195.226.203.234,M021,ATM,30,Student,16,1,117.16
TX000765,AC00462,1.24,11/16/2021,Debit,Washington,D000142,60.197.167.40,M060,ATM,80,Doctor,12,1,14977.92
TX000766,AC00336,224.63,3/8/2025,Debit,Phoenix,D000093,219.219.117.136,M057,ATM,55,Engineer,139,1,11339.58
TX000767,AC00499,299.14,6/9/2023,Credit,Tucson,D000423,150.231.20.169,M098,Online,70,Student,47,1,104.53
TX000768,AC00486,955.15,4/17/2021 0:00,Debit,San Jose,D000619,215.97.143.157,M072,Branch,35,Student,90,1,109.65
TX000769,AC00318,310.88,2/6/2025,Debit,Omaha,D000211,194.174.252.1,M062,Branch,54,Engineer,163,1,10123.93
TX000770,AC00465,461.90,5/19/2025,Credit,Phoenix,D000358,86.220.59.252,M086,Branch,67,Retired,87,1,1149.55
TX000771,AC00499,440.93,9/29/2020,Debit,Washington,D000698,150.231.20.169,M027,ATM,79,Retired,12,1,7869.84
TX000772,AC00499,400.06,6/28/2025,Debit,Washington,D000675,45.64.74.86,M064,ATM,56,Student,17,1,773.44
TX000773,AC00483,539.74,7/31/2020,Debit,Tucson,D000673,161.71.2.223,M071,Branch,75,Doctor,41,1,14415.96
TX000774,AC00433,78.55,2/6/2024,Debit,Washington,D000028,182.84.41.229,M042,ATM,37,Retired,39,1,4243.17
TX000775,AC00410,713.75,5/31/2023,Debit,Omaha,D000402,17.36.132.202,M068,Branch,42,Student,128,1,770.74
TX000776,AC00385,58.55,1/15/2023,Debit,Virginia Beach,D000196,79.227.202.117,M029,ATM,69,Engineer,58,1,13592.88
TX000777,AC00328,345.28,6/30/2022,Debit,Portland,D000218,152.140.239.181,M063,Branch,47,Retired,133,1,8222.05
TX000778,AC00498,280.04,12/14/2022,Credit,San Jose,D000528,135.73.131.111,M098,Online,75,Student,66,1,114.77
TX000779,AC00407,311.71,1/18/2023 16:47,Debit,Omaha,D000132,93.151.52.152,M072,Branch,59,Engineer,125,1,8712.15
TX000780,AC00492,393.39,3/17/2024,Debit,Nashville,D000556,165.35.58.173,M091,Online,52,Student,136,1,425.38
TX000781,AC00354,186.77,6/28/2021,Debit,Phoenix,D000106,30.229.179.194,M053,ATM,58,Engineer,128,1,11203.56
TX000782,AC00364,303.37,5/10/2022 0:00,Debit,Phoenix,D000154,147.227.81.224,M065,Branch,56,Engineer,117,1,11170.62
TX000783,AC00362,231.08,10/25/2022,Debit,Seattle,D000154,184.185.209.72,M039,ATM,62,Engineer,39,1,7462.77
TX000784,AC00403,78.51,6/6/2023,Debit,Virginia Beach,D000329,192.95.36.246,M072,ATM,76,Doctor,46,1,14914.70
TX000785,AC00485,206.19,3/4/2024,Credit,Philadelphia,D000437,109.42.41.157,M096,Online,75,Student,75,1,1101.69
TX000786,AC00465,997.02,8/29/2020,Credit,Washington,D000477,175.230.206.232,M019,ATM,40,Student,18,1,150.94
TX000787,AC00442,685.97,5/31/2025,Debit,San Francisco,D000540,54.252.249.33,M046,ATM,48,Student,75,1,762.13
TX000788,AC00364,456.98,3/9/2021,Debit,Los Angeles,D000307,215.97.143.157,M058,Branch,62,Engineer,117,1,10193.46
TX000789,AC00408,440.03,9/23/2022,Credit,Nashville,D000315,136.172.149.77,M077,Branch,59,Retired,127,1,4821.97
TX000790,AC00445,568.24,3/6/2023 16:33,Credit,Omaha,D000330,216.32.4.105,M079,Branch,60,Retired,106,1,2590.60
TX000791,AC00456,898.24,10/18/2022 0:00,Debit,Memphis,D000598,163.69.89.200,M069,Online,64,Retired,135,1,1093.32
TX000792,AC00345,44.78,11/23/2024,Debit,San Jose,D000062,128.16.32.183,M064,ATM,69,Doctor,127,1,14534.55
TX000793,AC00419,18.75,1/19/2025,Debit,Tucson,D000006,112.86.148.212,M067,ATM,58,Doctor,119,1,14061.73
TX000794,AC00391,73.62,10/8/2022,Debit,Virginia Beach,D000054,3.77.114.6,M050,ATM,45,Retired,86,1,10054.85
TX000795,AC00471,970.73,1/27/2020,Debit,Virginia Beach,D000424,165.114.224.47,M036,ATM,29,Student,27,1,121.54
TX000796,AC00327,149.14,3/25/2023,Debit,San Jose,D000080,46.150.175.171,M048,ATM,49,Engineer,102,1,9768.57
TX000797,AC00491,103.15,9/22/2022,Debit,Washington,D000364,197.187.216.106,M045,ATM,48,Student,27,1,2325.23
TX000798,AC00496,142.50,1/18/2024,Credit,Portland,D000490,147.125.143.41,M098,Online,78,Student,86,1,331.94
TX000799,AC00400,6.86,4/11/2024 0:00,Debit,Washington,D000029,68.254.244.208,M082,ATM,69,Doctor,47,1,14944.93
TX000800,AC00499,1721.36,11/16/2022,Debit,Washington,D000692,147.125.143.41,M031,ATM,27,Student,23,1,101.26
TX000801,AC00430,54.01,1/28/2021 0:00,Debit,Washington,D000039,207.157.126.125,M034,ATM,39,Retired,42,1,7885.41
TX000802,AC00470,119.44,10/19/2020,Debit,Washington,D000469,200.136.146.93,M023,ATM,56,Student,27,1,3263.04
TX000803,AC00461,322.40,6/11/2025,Debit,Washington,D000465,52.1.78.30,M010,ATM,57,Student,19,1,778.40
TX000804,AC00329,296.20,9/12/2024,Debit,Omaha,D000173,193.217.248.188,M057,Branch,56,Engineer,133,1,10834.76
TX000805,AC00391,346.29,7/20/2022,Credit,Miami,D000345,5.252.94.135,M075,Online,63,Engineer,130,1,9885.11
TX000806,AC00318,267.88,1/7/2025,Debit,San Francisco,D000177,32.169.88.41,M043,ATM,49,Engineer,106,1,10112.78
TX000807,AC00496,268.39,12/18/2023,Credit,Raleigh,D000574,3.77.114.6,M098,Online,75,Student,102,1,133.56
TX000808,AC00390,141.89,11/23/2025,Debit,San Francisco,D000029,53.218.177.171,M069,ATM,55,Engineer,114,1,12946.48
TX000809,AC00451,16.18,6/6/2020,Debit,Washington,D000352,112.56.160.202,M065,ATM,77,Doctor,21,1,14967.72
TX000810,AC00485,305.46,1/14/2023,Credit,Omaha,D000500,218.54.207.160,M096,Online,69,Student,116,1,357.07
TX000811,AC00499,694.19,4/4/2022,Credit,Washington,D000629,209.214.250.164,M095,Online,73,Student,20,1,101.46
TX000812,AC00346,299.00,4/16/2020,Debit,Nashville,D000367,51.250.46.149,M066,Online,73,Doctor,93,1,13243.05
TX000813,AC00477,10.57,1/4/2023 17:00,Debit,Washington,D000125,116.43.88.219,M014,ATM,61,Student,17,1,8628.11
TX000814,AC00417,856.20,8/5/2022 0:00,Debit,Raleigh,D000579,93.151.52.152,M044,Branch,53,Student,91,1,1066.16
TX000815,AC00439,848.09,6/6/2024,Debit,San Jose,D000617,219.219.117.136,M042,ATM,53,Student,60,1,1552.57
TX000816,AC00489,284.57,10/20/2021,Credit,Jacksonville,D000625,203.245.215.62,M093,Online,73,Retired,143,1,2208.65
TX000817,AC00301,188.48,8/8/2021 0:00,Debit,Sacramento,D000131,186.135.2.148,M060,ATM,55,Engineer,144,1,12358.68
TX000818,AC00488,309.63,7/3/2022,Credit,Mesa,D000633,155.37.19.43,M094,Online,74,Student,110,1,226.37
TX000819,AC00478,311.29,10/26/2025 0:00,Credit,Omaha,D000283,81.248.235.147,M090,Branch,55,Student,119,1,1198.06
TX000820,AC00393,54.96,6/30/2020,Debit,Virginia Beach,D000052,84.237.126.96,M022,ATM,50,Retired,47,1,7985.19
TX000821,AC00347,46.54,12/1/2021,Debit,San Jose,D000044,5.74.9.122,M059,ATM,60,Doctor,136,1,13654.81
TX000822,AC00465,8.65,10/26/2025 0:00,Debit,Washington,D000091,113.115.81.178,M038,ATM,72,Doctor,20,1,14825.85
TX000823,AC00365,157.99,9/14/2020,Debit,San Diego,D000190,200.13.225.150,M065,Branch,73,Doctor,98,1,14650.65
TX000824,AC00384,415.07,2/24/2024,Debit,Seattle,D000367,119.43.28.203,M039,ATM,51,Retired,64,1,7670.86
TX000825,AC00281,192.28,6/12/2023 18:51,Debit,Sacramento,D000146,190.152.148.249,M059,ATM,62,Doctor,136,1,13065.25
TX000826,AC00500,74.10,10/8/2025,Debit,Washington,D000700,23.255.214.209,M071,ATM,80,Doctor,10,1,14977.78
TX000827,AC00489,77.91,8/17/2023,Credit,Nashville,D000483,141.241.241.128,M098,Online,78,Retired,109,1,1224.19
TX000828,AC00422,4.74,3/26/2023,Debit,Washington,D000019,194.29.57.163,M065,ATM,64,Doctor,53,1,14853.25
TX000829,AC00454,23.64,11/28/2021,Debit,Washington,D000010,7.146.35.122,M045,ATM,40,Retired,42,1,8456.28
TX000830,AC00470,241.75,12/28/2021,Credit,Milwaukee,D000400,161.161.26.115,M091,Online,68,Student,116,1,1573.33
TX000831,AC00490,357.40,12/19/2025,Credit,San Francisco,D000470,62.152.134.92,M097,Online,77,Retired,66,1,377.14
TX000832,AC00462,619.38,3/4/2025,Debit,Virginia Beach,D000304,116.106.207.139,M043,ATM,35,Student,51,1,347.01
TX000833,AC00499,28.65,5/4/2022,Credit,Oklahoma City,D000632,86.220.59.252,M100,Online,80,Student,116,1,191.42
TX000834,AC00483,588.74,1/21/2025,Credit,San Francisco,D000460,142.148.226.178,M080,Branch,48,Student,74,1,131.61
TX000835,AC00491,1024.76,1/31/2023 16:58,Credit,Virginia Beach,D000451,181.223.246.123,M047,ATM,31,Student,28,1,104.33
TX000836,AC00360,11.26,3/6/2022,Debit,Washington,D000109,48.31.196.24,M076,ATM,77,Doctor,57,1,14963.22
TX000837,AC00481,918.17,3/7/2023,Debit,San Jose,D000586,162.198.218.92,M063,ATM,36,Student,86,1,158.85
TX000838,AC00496,598.11,1/11/2025,Debit,Sacramento,D000602,184.185.209.72,M087,Online,48,Student,115,1,104.06
TX000839,AC00435,869.03,12/26/2025,Debit,Raleigh,D000580,167.67.137.223,M045,Branch,47,Student,100,1,444.68
TX000840,AC00486,287.18,1/5/2023 16:13,Debit,Washington,D000595,87.50.72.69,M016,ATM,57,Student,22,1,600.29
TX000841,AC00467,637.84,3/10/2024 0:00,Credit,Las Vegas,D000624,153.178.166.93,M086,Online,77,Engineer,121,1,1044.48
TX000842,AC00483,238.92,1/30/2021,Credit,Nashville,D000579,150.25.200.56,M096,Online,69,Student,125,1,263.45
TX000843,AC00471,821.98,10/20/2020,Credit,Virginia Beach,D000511,77.7.223.184,M070,ATM,64,Student,25,1,213.20
TX000844,AC00407,3.35,5/5/2021,Debit,Washington,D000044,157.47.114.20,M076,ATM,77,Doctor,28,1,14974.66
TX000845,AC00487,442.99,8/26/2020,Debit,Washington,D000637,175.166.115.182,M007,ATM,48,Student,25,1,125.98
TX000846,AC00391,47.59,8/26/2020,Debit,Virginia Beach,D000247,112.222.0.29,M065,ATM,71,Doctor,53,1,14873.89
TX000847,AC00451,675.26,6/9/2025,Credit,San Antonio,D000487,51.250.46.149,M083,Branch,70,Retired,48,1,897.92
TX000848,AC00367,379.54,8/9/2021,Debit,Tucson,D000276,33.212.169.157,M018,ATM,52,Student,66,1,3386.19
TX000849,AC00361,102.79,9/23/2020 0:00,Debit,Tucson,D000142,92.214.76.157,M044,ATM,58,Engineer,109,1,12443.52
TX000850,AC00477,667.60,5/17/2025,Debit,Tucson,D000631,147.119.62.178,M050,ATM,49,Student,67,1,444.70
TX000851,AC00493,965.46,5/24/2020,Debit,Washington,D000390,53.218.177.171,M061,ATM,28,Student,25,1,109.80
TX000852,AC00410,327.78,10/16/2023,Credit,Los Angeles,D000382,134.222.122.238,M082,Online,61,Retired,150,1,4433.21
TX000853,AC00458,756.95,3/16/2022,Debit,San Francisco,D000444,184.59.28.72,M057,ATM,39,Student,85,1,674.65
TX000854,AC00479,18.86,5/4/2025,Debit,Washington,D000123,120.32.147.210,M060,ATM,66,Engineer,25,1,14432.24
TX000855,AC00500,274.70,2/2/2023,Credit,Virginia Beach,D000556,188.225.207.71,M099,Online,68,Student,53,1,101.32
TX000856,AC00436,501.47,10/12/2020,Credit,New York,D000392,121.67.144.20,M082,Online,64,Retired,104,1,4091.01
TX000857,AC00491,497.13,11/12/2025,Credit,Tucson,D000359,195.237.152.198,M083,ATM,50,Student,52,1,167.14
TX000858,AC00431,72.48,10/2/2022,Debit,Washington,D000251,163.69.89.200,M010,ATM,59,Student,20,1,3357.25
TX000859,AC00494,269.11,6/13/2024,Credit,San Antonio,D000590,116.237.223.50,M098,Online,78,Retired,59,1,168.71
