date,description,debit,credit,balance,isSuspicious
23-07-2023,CRYPTOEXCHANGEWAZIRX,241916.16,0.00,16934076.00,0
24-10-2024,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.00,619835.75,6042544.50,1
01-10-2024,CRYPTOEXCHANGECOINBASE,45381.53,0.00,17306338.00,0
05-07-2024,CRYPTOEXCHANGEBINANCE,694843.25,0.00,13192614.00,0
04-04-2023,NETTXN:TICKETBOOKINGYATRA,176758.23,0.00,13653190.00,0
02-03-2023,CRYPTOEXCHANGECOINBASE,42247.86,0.00,17042458.00,0
06-03-2023,NETTXN:PAYBILL123456,47259.38,0.00,13675149.00,0
07-12-2024,NETTXN:tatacliq,9398.51,0.00,13860948.00,0
14-02-2023,NETTXN:AJIOLUXE,41868.58,0.00,12703919.00,0
21-06-2023,PCA:5001234567:1234567891234:LOCALSHOP,536172.00,0.00,4560142.00,1
25-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,415294.69,0.00,11808248.00,0
25-03-2023,NETTXN:tatacliq,0.00,592958.12,6059888.50,1
09-12-2023,CRYPTOEXCHANGECOINBASE,44489.45,0.00,15504856.00,0
15-11-2023,CRYPTOEXCHANGEWAZIRX,41238.57,0.00,16740669.00,0
03-07-2024,PCA:5001234567:1234567891234:LOCALSHOP,711858.56,0.00,10372226.00,0
15-07-2023,NETTXN:TICKETBOOKINGINDIGO,121683.02,0.00,15843652.00,0
15-05-2023,NETTXN:FLIPKART,102405.88,0.00,16522915.00,0
01-06-2023,NETTXN:EBAY,744086.19,0.00,3488234.50,1
17-03-2023,PCA:5001234567:098765432109876:FLIPKART,673920.38,0.00,4582204.50,1
06-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,666931.19,0.00,6122131.00,1
29-12-2024,PCA:5001234567:123456789012345:AMAZON,618120.25,0.00,7369112.50,1
24-02-2023,EMItowardsLoanNo00234567,754132.19,0.00,6796758.00,1
10-05-2024,NETTXN:Aug21Sal234TANGOEINDIA,667718.44,0.00,3659725.00,1
25-09-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.00,658699.19,7258504.50,1
04-08-2023,NETTXN:EBAY,602007.25,0.00,6205965.50,1
01-03-2023,CASHDEPOSIT,5168.58,0.00,17829210.00,0
02-07-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),568867.50,0.00,9440635.00,0
14-03-2023,NETTXN:TICKETBOOKINGINDIGO,809801.62,0.00,4418065.50,1
12-02-2023,PCA:5001234567:098765432109876:FLIPKART,207613.27,0.00,11427808.00,0
10-03-2023,FundsTransfertoXX8765,0.00,537306.25,14762854.00,0
28-03-2023,NETTXN:farfetch,726450.38,0.00,5131284.50,1
24-10-2024,NETTXN:FLIPKART,596743.56,0.00,7160910.50,1
28-12-2024,PCA:5001234567:765432109876543:ZOMATO,268908.38,0.00,11651781.00,0
11-08-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),57491.03,0.00,14005068.00,0
04-04-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,0.00,402389.31,3623952.25,1
05-04-2023,REFUNDOF:ZOMATO,0.00,807006.19,12700646.00,0
16-02-2023,CRYPTOEXCHANGEWAZIRX,788715.50,0.00,9611471.00,0
20-02-2023,NETTXN:TICKETBOOKINGYATRA,534366.88,0.00,3898700.25,1
04-11-2024,NETTXN:FLIPKART,575676.88,0.00,4467873.50,1
20-02-2023,CRYPTOEXCHANGEWAZIRX,18355.71,0.00,19112980.00,0
05-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,237775.69,0.00,3661934.00,1
06-11-2024,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),90082.62,0.00,16218269.00,0
16-03-2023,NETTXN:DARVEYS,63037.78,0.00,14637989.00,0
30-08-2024,ATMWithdrawal,537344.31,0.00,4045731.00,1
02-04-2023,NETTXN:TICKETBOOKINGYATRA,659425.69,0.00,9539637.00,0
18-03-2023,CRYPTOEXCHANGEBINANCE,454969.09,0.00,12954996.00,0
08-05-2024,CRYPTOEXCHANGECOINBASE,563928.31,0.00,10218787.00,0
08-02-2023,CRYPTOEXCHANGEWAZIRX,194476.84,0.00,16699875.00,0
24-04-2024,CRYPTOEXCHANGECOINBASE,698982.38,0.00,9455646.00,0
11-05-2024,PCA:5001234567:1234567891234:LOCALSHOP,133413.88,0.00,17176702.00,0
31-03-2023,PCA:5001234567:450987650123456:EBAY,801320.06,0.00,5552990.50,1
04-01-2024,NETTXN:farfetch,366517.38,0.00,13640332.00,0
04-07-2023,NETTXN:DARVEYS,30709.95,0.00,14427543.00,0
14-04-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,735984.50,0.00,6302647.00,1
14-11-2024,NETTXN:EBAY,524297.94,0.00,14294509.00,0
20-03-2023,NETTXN:CASHDEPOSIT,0.00,560801.44,5466638.00,1
25-02-2023,NETTXN:FLIPKART,692624.19,0.00,15094345.00,0
11-03-2023,CRYPTOEXCHANGECOINBASE,700130.19,0.00,9727549.00,0
01-02-2023,NETTXN:Aug21Sal234TANGOEINDIA,0.00,8227.80,15861070.00,0
11-03-2023,NETTXN:TICKETBOOKINGYATRA,407127.09,0.00,13607203.00,0
08-03-2023,CRYPTOEXCHANGEBINANCE,6825.91,0.00,16452292.00,0
20-10-2024,PCA:5001234567:765432109876543:ZOMATO,519010.28,0.00,8617138.00,0
31-03-2023,PCA:5001234567:345123987012345:DOMINOS,327628.00,0.00,10801010.00,0
22-03-2023,PCA:5001234567:345123987012345:DOMINOS,330903.50,0.00,15368396.00,0
22-03-2023,NETTXN:tatacliq,9923.42,0.00,15808748.00,0
08-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,676143.81,0.00,8391646.00,0
09-03-2023,PCA:5001234567:765432109876543:ZOMATO,697485.25,0.00,5536592.00,1
12-05-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,304119.03,0.00,16582735.00,0
05-02-2023,PCA:5001234567:450987650123456:EBAY,772331.06,0.00,8669698.00,0
21-05-2024,CRYPTOEXCHANGEBINANCE,832728.62,0.00,5390394.00,1
10-07-2023,NETTXN:AMAZON,580059.19,0.00,10342774.00,0
28-03-2024,NETTXN:PAYBILL123456,49787.58,0.00,17171676.00,0
07-05-2023,NETTXN:TICKETBOOKINGYATRA,179063.55,0.00,13386333.00,0
29-08-2023,NETTXN:TICKETBOOKINGINDIGO,545331.94,0.00,6254132.50,1
19-02-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),567428.81,0.00,7200912.50,1
14-10-2023,NETTXN:TICKETBOOKINGINDIGO,745033.94,0.00,5851611.50,1
26-10-2024,NETTXN:PAYBILL987654,374008.84,0.00,15982171.00,0
27-09-2024,NETTXN:TICKETBOOKINGAIRINDIA,589697.38,0.00,4834109.50,1
31-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,0.00,774140.25,10056230.00,0
11-03-2023,CRYPTOEXCHANGEBINANCE,348835.19,0.00,5649956.00,1
04-06-2023,REVOFNETTXN:1234567890,4062.94,0.00,18200444.00,0
26-11-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,585313.31,5179566.50,1
13-04-2023,NETTXN:farfetch,56239.32,0.00,4893743.00,1
27-09-2023,NETTXN:TICKETBOOKINGINDIGO,64133.48,0.00,4551747.00,1
23-06-2024,CRYPTOEXCHANGEWAZIRX,563802.75,0.00,3840162.50,1
12-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.00,315895.03,14267698.00,0
24-10-2023,PCA:5001234567:123456789012345:AMAZON,438046.19,0.00,16412236.00,0
15-10-2024,CRYPTOEXCHANGEBINANCE,524118.81,0.00,12590243.00,0
13-03-2023,NETTXN:TICKETBOOKINGYATRA,621681.75,0.00,9760675.00,0
17-03-2023,PCA:5001234567:450987650123456:EBAY,54729.16,0.00,8732673.00,0
20-09-2024,NETTXN:TICKETBOOKINGAIRINDIA,458198.19,0.00,4522888.00,1
08-10-2024,PCA:5001234567:1234567891234:LOCALSHOP,639307.44,0.00,5637421.00,1
16-03-2023,NETTXN:TICKETBOOKINGYATRA,150719.73,0.00,7358935.00,1
05-02-2023,NETTXN:AMAZON,77078.56,0.00,15680902.00,0
07-04-2023,NETTXN:Aug21Sal234TANGOEINDIA,263500.66,0.00,12156154.00,0
29-03-2023,PCA:5001234567:098765432109876:FLIPKART,112526.15,0.00,8932731.00,0
28-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,733244.06,0.00,10183091.00,0
14-04-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,55964.74,0.00,16805866.00,0
17-02-2024,NETTXN:EBAY,584150.12,0.00,5864676.00,1
16-07-2023,NETTXN:TICKETBOOKINGAIRINDIA,583964.06,0.00,8104887.00,0
16-03-2023,EMItowardsLoanNo00234567,739075.94,0.00,6419123.00,1
25-11-2024,NETTXN:AMAZON,51214.40,0.00,17365020.00,0
06-08-2023,CRYPTOEXCHANGEBINANCE,587849.44,0.00,11117902.00,0
15-10-2024,FundsTransfertoXX8765/CC001002010987654/MOBTXN,13356.74,0.00,16424832.00,0
12-09-2024,NETTXN:TICKETBOOKINGINDIGO,312952.88,0.00,13842122.00,0
27-04-2023,NETTXN:FLIPKART,379930.31,0.00,6119604.50,1
27-04-2023,NETTXN:EBAY,337096.41,0.00,14608068.00,0
02-11-2024,NETTXN:PAYBILL123456,31471.80,0.00,17318934.00,0
13-09-2023,NETTXN:TICKETBOOKINGYATRA,355739.53,0.00,13707105.00,0
11-04-2024,NETTXN:TICKETBOOKINGINDIGO,588915.25,0.00,4662675.00,1
30-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,589263.81,0.00,5065067.50,1
22-02-2023,NETTXN:FLIPKART,595025.56,0.00,10065494.00,0
16-07-2024,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,714234.81,0.00,10189212.00,0
20-04-2023,NETTXN:TICKETBOOKINGINDIGO,35829.68,0.00,14549524.00,0
16-02-2023,NETTXN:TICKETBOOKINGINDIGO,354413.19,0.00,10514986.00,0
21-01-2024,NETTXN:PAYBILL432109,277365.59,0.00,16304271.00,0
23-04-2023,REFUNDOF:ZOMATO,817648.62,0.00,3288099.75,1
13-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),296196.06,0.00,6799256.50,1
25-10-2024,NETTXN:DARVEYS,649649.38,0.00,5939632.00,1
10-02-2024,NETTXN:farfetch,36353.50,0.00,5131265.00,1
19-02-2024,NETTXN:FLIPKART,206947.41,0.00,8703304.00,0
30-03-2023,CRYPTOEXCHANGECOINBASE,367047.25,0.00,13807474.00,0
24-02-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0.00,619364.56,5200698.00,1
07-04-2023,NETTXN:AMAZON,603532.12,0.00,10366548.00,0
17-03-2023,CRYPTOEXCHANGECOINBASE,80045.46,0.00,10381817.00,0
10-03-2023,NETTXN:TICKETBOOKINGINDIGO,715173.06,0.00,5609086.50,1
21-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,534153.06,0.00,12610429.00,0
01-08-2024,NETTXN:AJIOLUXE,0.00,605923.75,5620320.00,1
07-11-2023,NETTXN:FLIPKART,214054.94,0.00,7438740.50,1
01-03-2023,PCA:5001234567:098765432109876:FLIPKART,671221.81,0.00,12396183.00,0
05-03-2023,NETTXN:FLIPKART,809693.75,0.00,2718596.75,1
17-03-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,0.00,637946.06,6568087.00,1
24-02-2023,CRYPTOEXCHANGEBINANCE,506990.91,0.00,3869707.00,1
16-07-2024,REVOFNETTXN:1234567890,0.00,129966.48,8279293.00,1
24-12-2022,NETTXN:FLIPKART,622892.00,0.00,4675342.00,1
11-11-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,12922.49,0.00,16671547.00,0
22-07-2023,REVOFNETTXN:1234567890,776423.06,0.00,6866979.00,1
18-03-2023,NETTXN:FLIPKART,690999.81,0.00,11719749.00,0
29-09-2023,NETTXN:AMAZON,97622.96,0.00,5911910.50,1
23-08-2023,CASHDEPOSIT,750591.25,0.00,5564107.50,1
08-09-2024,NETTXN:FLIPKART,790812.75,0.00,11330889.00,0
03-03-2023,NETTXN:TICKETBOOKINGAIRINDIA,172551.09,0.00,6561169.50,1
10-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,77654.72,0.00,16469604.00,0
15-11-2023,REVOFNETTXN:1234567890,0.00,316356.72,5224927.50,1
26-04-2024,NETTXN:tatacliq,11839.22,0.00,16390364.00,0
01-06-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,454739.28,16820462.00,0
26-02-2023,CRYPTOEXCHANGECOINBASE,807681.12,0.00,4467398.50,1
17-12-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,50551.77,0.00,10904954.00,0
08-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,745217.62,0.00,2960357.75,1
04-04-2023,NETTXN:AJIOLUXE,0.00,16587.75,15465938.00,0
05-02-2023,PCA:5001234567:1234567891234:LOCALSHOP,568184.38,0.00,4697364.00,1
21-01-2024,NETTXN:PAYBILL432109,486365.62,0.00,5394169.00,1
07-02-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,143138.02,0.00,12976376.00,0
18-02-2023,CRYPTOEXCHANGECOINBASE,866218.88,0.00,6157538.50,1
16-11-2023,CRYPTOEXCHANGEWAZIRX,114679.55,0.00,6423214.50,1
23-07-2024,NETTXN:TICKETBOOKINGYATRA,24491.32,0.00,13567480.00,0
13-12-2023,PCA:5001234567:765432109876543:ZOMATO,235429.81,0.00,15010547.00,0
24-02-2023,NETTXN:PAYBILL432109,493331.00,0.00,4236626.50,1
09-08-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,529816.44,0.00,4579156.00,1
26-02-2023,CRYPTOEXCHANGECOINBASE,692424.19,0.00,7122737.50,1
07-02-2023,NETTXN:tatacliq,162115.02,0.00,13450895.00,0
08-11-2023,NETTXN:TICKETBOOKINGYATRA,412537.19,0.00,14838630.00,0
15-05-2023,PCA:5001234567:450987650123456:EBAY,631917.00,0.00,5049461.50,1
11-01-2024,PCA:5001234567:1234567891234:LOCALSHOP,81613.81,0.00,14899132.00,0
09-03-2023,NETTXN:PAYBILL123456,61783.78,0.00,16795688.00,0
27-02-2023,CRYPTOEXCHANGECOINBASE,448863.72,0.00,9892610.00,0
16-10-2024,NETTXN:farfetch,472380.53,0.00,3588862.75,1
17-10-2023,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,0.00,718411.06,6726983.00,1
03-03-2023,CRYPTOEXCHANGEWAZIRX,626943.19,0.00,13688902.00,0
18-03-2023,NETTXN:PAYBILL432109,580847.38,0.00,7637011.00,1
24-08-2023,NETTXN:TICKETBOOKINGINDIGO,568077.69,0.00,5259316.00,1
09-03-2023,CRYPTOEXCHANGECOINBASE,93983.16,0.00,7741128.50,0
14-03-2023,NETTXN:PAYBILL987654,120886.27,0.00,13972465.00,0
09-08-2024,PCA:5001234567:1234567891234:LOCALSHOP,562027.56,0.00,6560272.50,1
13-08-2024,CRYPTOEXCHANGEWAZIRX,757539.75,0.00,6456491.50,1
18-09-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,310434.53,0.00,14825620.00,0
01-03-2023,NETTXN:FLIPKART,68938.92,0.00,16082170.00,0
11-06-2024,CRYPTOEXCHANGEWAZIRX,507986.62,0.00,3654150.50,1
11-03-2023,PCA:5001234567:PAYTMWAL9876543:PTM(PAYTM),772344.31,0.00,9152451.00,0
18-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,9065.93,0.00,16539602.00,0
14-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,37311.48,0.00,11670650.00,0
10-09-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,533354.88,0.00,14772026.00,0
05-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,393694.84,0.00,13879578.00,0
05-03-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,11367.93,0.00,16582371.00,0
19-09-2024,NETTXN:TICKETBOOKINGINDIGO,11681.38,0.00,14240028.00,0
01-01-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,11875.00,0.00,16851004.00,0
16-12-2024,NETTXN:TICKETBOOKINGINDIGO,447942.03,0.00,13775066.00,0
03-02-2023,NETTXN:TICKETBOOKINGINDIGO,276246.72,0.00,15373306.00,0
12-04-2023,NETTXN:TICKETBOOKINGYATRA,460934.53,0.00,10697985.00,0
16-04-2023,NETTXN:PAYBILL123456,495432.31,0.00,7090429.00,1
30-03-2023,PCA:5001234567:1234567891234:LOCALSHOP,698844.19,0.00,10233572.00,0
29-07-2023,NETTXN:PAYBILL432109,227713.86,0.00,7427581.00,1
14-07-2024,NETTXN:FLIPKART,691296.38,0.00,9142394.00,0
16-04-2023,NETTXN:PAYBILL432109,747263.06,0.00,6918702.50,1
23-02-2023,NETTXN:TICKETBOOKINGINDIGO,608575.88,0.00,6824922.00,1
01-01-2024,NETTXN:DARVEYS,329066.31,0.00,9298966.00,0
29-01-2023,PCA:5001234567:098765432109876:FLIPKART,752628.50,0.00,8320286.50,0
19-12-2023,PCA:5001234567:123456789012345:AMAZON,47228.36,0.00,16785894.00,0
26-07-2023,CRYPTOEXCHANGEWAZIRX,573066.62,0.00,4649554.00,1
24-04-2024,NETTXN:TICKETBOOKINGMAKEMYTRIP,801006.25,0.00,4522088.00,1
23-10-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,778497.44,0.00,5464474.00,1
01-02-2024,PCA:5001234567:1234567891234:LOCALSHOP,382700.03,0.00,9713595.00,0
12-03-2023,NETTXN:DARVEYS,531846.00,0.00,4777964.00,1
13-09-2024,CRYPTOEXCHANGECOINBASE,603751.69,0.00,5835988.00,1
03-11-2024,CRYPTOEXCHANGEBINANCE,612640.56,0.00,7031882.00,1
25-07-2024,NETTXN:farfetch,105229.26,0.00,12290349.00,0
11-04-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,0.00,660347.31,9145816.00,0
11-03-2023,NETTXN:DARVEYS,31863.71,0.00,16441123.00,0
25-08-2024,CRYPTOEXCHANGEWAZIRX,48802.42,0.00,17211994.00,0
07-05-2024,NETTXN:AMAZON,16651.03,0.00,15145670.00,0
07-02-2023,NETTXN:farfetch,165758.03,0.00,6306138.00,1
08-02-2023,NETTXN:farfetch,791885.06,0.00,5581782.50,1
02-06-2023,NETTXN:CASHDEPOSIT,0.00,511279.81,4801884.00,1
16-03-2023,NETTXN:AJIOLUXE,779063.44,0.00,4939229.50,1
07-04-2023,PCA:5001234567:098765432109876:FLIPKART,560895.00,0.00,4067940.50,1
22-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,97077.21,0.00,16019869.00,0
20-02-2023,CRYPTOEXCHANGECOINBASE,6468.48,0.00,18499306.00,0
17-03-2023,NETTXN:TICKETBOOKINGYATRA,69280.71,0.00,17992740.00,0
07-03-2023,NETTXN:AJIOLUXE,797016.81,0.00,5167334.50,1
09-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,729650.38,0.00,4452907.00,1
19-10-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,500590.12,4139070.50,1
17-03-2023,NETTXN:PAYBILL123456,860847.38,0.00,3714712.75,1
17-03-2023,PCA:5001234567:765432109876543:ZOMATO,42812.54,0.00,4475131.50,1
24-03-2023,NETTXN:DARVEYS,313710.94,0.00,13302036.00,0
21-02-2024,PCA:5001234567:567890123456789:BIGBAZAAR,791783.62,0.00,4475125.00,1
21-02-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,737364.38,0.00,7220558.50,0
05-05-2023,NETTXN:TICKETBOOKINGINDIGO,45679.84,0.00,13417786.00,0
28-08-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,65128.30,0.00,16728758.00,0
18-08-2023,NETTXN:DARVEYS,23163.52,0.00,14177539.00,0
01-11-2023,CRYPTOEXCHANGEBINANCE,347349.81,0.00,9737784.00,0
04-06-2024,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,791524.94,10636284.00,0
23-02-2023,NETTXN:AJIOLUXE,0.00,10565.28,14870458.00,0
19-03-2023,CRYPTOEXCHANGEWAZIRX,559198.81,0.00,13380462.00,0
02-05-2023,NETTXN:AJIOLUXE,0.00,81954.25,15783654.00,0
28-01-2024,PCA:5001234567:123456789012345:AMAZON,57646.32,0.00,13743967.00,0
26-07-2024,NETTXN:TICKETBOOKINGAIRINDIA,27763.54,0.00,18299854.00,0
24-04-2023,NETTXN:DARVEYS,596544.31,0.00,4552403.00,1
06-06-2023,PCA:5001234567:1234567891234:LOCALSHOP,696763.81,0.00,7485298.50,1
16-02-2023,NETTXN:FLIPKART,16686.47,0.00,16659140.00,0
24-02-2024,NETTXN:FLIPKART,622828.94,0.00,12802406.00,0
17-10-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,0.00,371856.19,3976508.25,1
04-04-2023,NETTXN:TICKETBOOKINGYATRA,584844.06,0.00,12347508.00,0
06-03-2024,NETTXN:farfetch,23307.94,0.00,16000730.00,0
25-03-2023,CRYPTOEXCHANGECOINBASE,24242.66,0.00,17332388.00,0
19-04-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.00,197846.34,14521599.00,0
17-03-2023,CRYPTOEXCHANGEWAZIRX,738875.25,0.00,11391295.00,0
21-10-2023,REVOFNETTXN:1234567890,838804.38,0.00,4231300.00,1
02-03-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,587220.75,0.00,5575115.50,1
09-09-2024,CASHDEPOSIT,0.00,649791.12,12073427.00,0
07-12-2024,CRYPTOEXCHANGEWAZIRX,109304.62,0.00,6285738.00,1
26-03-2023,CRYPTOEXCHANGEWAZIRX,208652.72,0.00,14712292.00,0
16-02-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,707296.00,0.00,4335666.50,1
03-06-2024,NETTXN:TICKETBOOKINGINDIGO,100232.08,0.00,13811421.00,0
26-03-2023,CRYPTOEXCHANGEBINANCE,278566.59,0.00,5694370.50,1
23-03-2023,PCA:5001234567:450987650123456:EBAY,174950.91,0.00,6676226.00,1
10-05-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,388072.19,5877933.50,1
10-02-2023,PCA:5001234567:345123987012345:DOMINOS,425176.41,0.00,13628820.00,0
17-01-2023,NETTXN:TICKETBOOKINGYATRA,159020.67,0.00,14999392.00,0
23-04-2023,PCA:5001234567:123456789012345:AMAZON,497075.62,0.00,4811739.50,1
07-05-2024,NETTXN:DARVEYS,680687.19,0.00,13808488.00,0
05-12-2024,CRYPTOEXCHANGEBINANCE,302324.12,0.00,6129396.00,1
16-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,519515.91,0.00,4619176.00,1
26-02-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,17682.29,0.00,17339114.00,0
26-03-2023,CRYPTOEXCHANGEBINANCE,738279.81,0.00,6404834.00,1
02-04-2023,IMPS/NA/XXX5678/RRN:876543210987/MOBTXN,0.00,59961.24,14539551.00,0
07-03-2024,CRYPTOEXCHANGEWAZIRX,645760.19,0.00,10775772.00,0
02-07-2023,NETTXN:TICKETBOOKINGINDIGO,414531.69,0.00,15547537.00,0
01-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,792656.56,0.00,6138654.50,1
13-03-2024,NETTXN:TICKETBOOKINGINDIGO,330946.72,0.00,6970512.00,1
29-03-2023,EMItowardsLoanNo00234567,169283.69,0.00,16723407.00,0
18-03-2023,NETTXN:FLIPKART,399642.09,0.00,14529774.00,0
11-06-2024,CRYPTOEXCHANGEWAZIRX,473738.59,0.00,7179333.00,1
02-03-2023,NETTXN:Aug21Sal234TANGOEINDIA,349493.19,0.00,15675430.00,0
13-08-2024,NETTXN:TICKETBOOKINGAIRINDIA,598725.38,0.00,7449917.00,0
04-04-2023,ATMWithdrawal,7844.11,0.00,18537378.00,0
17-08-2024,IMPS/RAHULKUMAR/XXX5679/RRN:123456789012,11473.10,0.00,14944244.00,0
21-11-2023,NETTXN:EBAY,58108.68,0.00,15744590.00,0
15-02-2023,NETTXN:FLIPKART,655163.69,0.00,8016963.00,0
14-03-2023,CRYPTOEXCHANGEBINANCE,111830.09,0.00,15015668.00,0
30-03-2023,IMPS/RAHULKUMAR/XXX5678/RRN:123456789012,0.00,129222.71,18382484.00,0
09-09-2024,EMItowardsLoanNo00234567,673739.06,0.00,6125774.50,1
17-03-2023,NETTXN:TICKETBOOKINGINDIGO,786150.81,0.00,9650421.00,0
01-04-2023,NETTXN:TICKETBOOKINGAIRINDIA,22894.06,0.00,15921472.00,0
17-02-2023,NETTXN:FLIPKART,541717.94,0.00,4947337.50,1
05-10-2023,REFUNDOF:ZOMATO,0.00,530499.62,4987788.00,1
18-06-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,92623.41,0.00,16431178.00,0
03-10-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,369713.88,0.00,14881238.00,0
21-10-2023,IMPS/NA/XXX5678/RRN:123400567890/MOBTXN,0.00,759821.06,6638401.50,1
19-12-2023,NETTXN:tatacliq,0.00,677703.62,12589004.00,0
13-02-2023,NETTXN:TICKETBOOKINGAIRINDIA,108366.71,0.00,15003956.00,0
25-02-2023,CRYPTOEXCHANGEWAZIRX,623956.38,0.00,13869618.00,0
05-04-2023,PCA:5001234567:1234567891234:LOCALSHOP,45164.30,0.00,18176870.00,0
16-02-2023,NETTXN:TICKETBOOKINGMAKEMYTRIP,661957.62,0.00,13768847.00,0
22-03-2023,EMItowardsLoanNo00234567,6152.51,0.00,17334706.00,0
25-10-2023,IMPS/NA/XXX5678/RRN:123456789012/MOBTXN,0.00,110803.73,10140832.00,0
27-08-2023,PCA:5001234567:1234567891234:LOCALSHOP,643675.25,0.00,12354212.00,0
28-04-2023,IMPS/NA/XXX5678/RRN:987654321098/MOBTXN,279968.72,0.00,6947842.50,1
24-04-2023,NETTXN:FLIPKART,579271.81,0.00,5367196.50,1
23-05-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,0.00,697123.69,5971226.00,1
16-02-2023,FundsTransfertoXX8765/CC001002010123456/MOBTXN,55422.02,0.00,16513659.00,0
01-04-2023,IMPS/NA/XXX5678,0.00,14269.06,16758207.00,0
14-03-2023,PCA:5001234567:450987650123456:EBAY,771748.81,0.00,6778341.00,1
19-03-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,87090.03,0.00,5278890.00,1
14-03-2023,CRYPTOEXCHANGECOINBASE,137216.05,0.00,17755072.00,0
18-03-2023,NETTXN:AJIOLUXE,0.00,475265.88,3953719.00,1
29-03-2023,CRYPTOEXCHANGEBINANCE,56894.10,0.00,3377756.75,1
11-05-2024,CASHDEPOSIT,163168.27,0.00,11859718.00,0
05-03-2023,NETTXN:TICKETBOOKINGINDIGO,429817.19,0.00,15878586.00,0
05-03-2023,NETTXN:TICKETBOOKINGINDIGO,410286.19,0.00,4055428.50,1
09-04-2024,CRYPTOEXCHANGECOINBASE,202112.64,0.00,18396750.00,0
02-03-2023,NETTXN:PAYBILL987654,414389.72,0.00,14128892.00,0
18-03-2023,NETTXN:CASHDEPOSIT,794980.81,0.00,4528150.50,1
15-03-2023,NETTXN:AMAZON,590874.38,0.00,13074221.00,0
08-04-2023,PCA:5001234567:675849302948301:MUTUALFUNDS,774129.25,0.00,6290006.00,1
28-02-2023,FundsTransfertoXX8765/CC001002010987654/MOBTXN,185294.19,0.00,14806259.00,0
10-02-2023,NETTXN:TICKETBOOKINGINDIGO,116861.35,0.00,14641082.00,0
