PaymentID,CardNetwork,CardType,TransactionAmount_USD,MerchantCategory,CardholderCountry,MerchantCountry,CVV_Match,ThreeDSecure_Status,DeviceType,UserAccountAge_Days,IsChargeback
PAY_001026,RuPay,Corporate,462.04,Subscription,US,SG,Match,Attempted_NoAuth,Mobile_iOS,2735,0
PAY_002987,Visa,Corporate,8.17,Luxury_Goods,AE,AU,Match,Failed,Tablet,3245,0
PAY_002915,Visa,Corporate,42.19,Luxury_Goods,CA,JP,Match,Authenticated_Success,Mobile_iOS,3406,0
PAY_001117,RuPay,Corporate,179.51,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Tablet,877,0
PAY_002574,Visa,Corporate,53.19,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,407,0
PAY_001413,RuPay,Corporate,472.97,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2346,0
PAY_002933,Visa,Corporate,20.52,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3545,0
PAY_000150,Visa,Corporate,92.89,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,1052,0
PAY_001652,RuPay,Credit,1132.08,Subscription,DE,IN,Match,Authenticated_Success,Mobile_Android,3152,0
PAY_001467,Visa,Credit,64.40,Travel_Airlines,AU,DE,Match,Exempt_LowRisk,Mobile_iOS,2163,0
PAY_002928,Visa,Corporate,22.34,Electronics,AU,FR,Match,Failed,Mobile_iOS,2633,0
PAY_000058,Visa,Corporate,14.55,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,213,0
PAY_002608,Visa,Corporate,422.52,Electronics,GB,IN,Match,Exempt_LowRisk,Mobile_iOS,2616,0
PAY_002269,RuPay,Credit,267.75,Subscription,JP,SG,Match,Authenticated_Success,Tablet,990,0
PAY_000371,Visa,Credit,111.44,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,1278,0
PAY_002136,Mastercard,Corporate,136.05,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,1624,0
PAY_000122,Visa,Corporate,91.78,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,601,0
PAY_000555,Visa,Credit,348.29,Travel_Airlines,JP,SG,Match,Authenticated_Success,Desktop_macOS,1377,0
PAY_000261,Visa,Corporate,38.64,Subscription,US,US,Match,Attempted_NoAuth,Tablet,447,0
PAY_001975,Visa,Credit,560.36,Food_Beverage,CA,FR,Match,Exempt_LowRisk,Mobile_iOS,2280,0
PAY_000313,Visa,Credit,326.31,Travel_Airlines,GB,JP,Match,Authenticated_Success,Mobile_iOS,1581,0
PAY_000092,Visa,Corporate,108.55,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_Android,697,0
PAY_000894,RuPay,Corporate,467.92,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Mobile_iOS,2173,0
PAY_001389,RuPay,Corporate,165.82,Travel_Airlines,SG,SG,Match,Authenticated_Success,Tablet,631,0
PAY_001151,Visa,Corporate,183.97,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_Android,2517,0
PAY_000050,Visa,Corporate,69.72,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,411,0
PAY_002370,RuPay,Corporate,186.25,Subscription,IN,IN,Match,Authenticated_Success,Tablet,1928,0
PAY_001231,RuPay,Corporate,1493.38,Subscription,IN,JP,Match,Authenticated_Success,Mobile_Android,2951,0
PAY_000077,Visa,Corporate,8.09,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,35,0
PAY_002708,Visa,Corporate,252.10,Travel_Airlines,AU,DE,Match,Authenticated_Success,Tablet,3451,0
PAY_000375,Visa,Corporate,8.13,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,92,0
PAY_002210,RuPay,Corporate,337.42,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,1560,0
PAY_002139,Visa,Corporate,5.72,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,140,0
PAY_000037,Visa,Corporate,9.25,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,98,0
PAY_002728,Visa,Corporate,97.28,Food_Beverage,CA,GB,Match,Failed,Mobile_Android,2048,0
PAY_000161,Visa,Credit,77.38,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,353,0
PAY_001948,Visa,Corporate,447.27,Digital_Gaming,SG,SG,Match,Authenticated_Success,Mobile_Android,1670,0
PAY_002461,Visa,Credit,551.30,Subscription,IN,SG,Match,Attempted_NoAuth,Mobile_Android,2723,0
PAY_002604,RuPay,Corporate,654.30,Subscription,FR,IN,Match,Authenticated_Success,Mobile_iOS,3169,0
PAY_000245,Visa,Corporate,66.63,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,1245,0
PAY_000055,Visa,Corporate,4.95,Travel_Airlines,SG,US,Match,Authenticated_Success,Mobile_Android,50,0
PAY_002646,Visa,Corporate,35.92,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,798,0
PAY_002755,Visa,Corporate,284.77,Subscription,CA,FR,Match,Exempt_LowRisk,Tablet,2594,0
PAY_000577,Visa,Credit,379.86,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,1584,0
PAY_002957,Visa,Corporate,11.75,Apparel,IN,SG,Match,Exempt_LowRisk,Tablet,2645,0
PAY_001205,RuPay,Credit,2196.98,Subscription,GB,IN,Match,Authenticated_Success,Desktop_macOS,2554,0
PAY_000024,Visa,Corporate,6.83,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,52,0
PAY_000250,Visa,Corporate,20.52,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,491,0
PAY_000346,Visa,Corporate,11.48,Luxury_Goods,US,US,Match,Authenticated_Success,Desktop_macOS,144,0
PAY_002934,Visa,Corporate,30.87,Digital_Gaming,DE,IN,Match,Failed,Mobile_iOS,2656,0
PAY_000431,Visa,Credit,994.60,Subscription,IN,JP,Match,Authenticated_Success,Desktop_macOS,1720,0
PAY_001203,RuPay,Credit,1369.73,Subscription,DE,FR,Match,Authenticated_Success,Mobile_Android,2500,0
PAY_000190,Visa,Corporate,19.18,Subscription,US,US,Match,Attempted_NoAuth,Tablet,404,0
PAY_001904,RuPay,Corporate,762.35,Electronics,SG,SG,Match,Authenticated_Success,Mobile_iOS,1182,0
PAY_000152,Visa,Corporate,186.84,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,1034,0
PAY_002931,Visa,Corporate,23.33,Travel_Airlines,AE,AU,Match,Exempt_LowRisk,Tablet,3452,0
PAY_001497,RuPay,Credit,1686.99,Food_Beverage,IN,IN,Match,Authenticated_Success,Mobile_Android,2457,0
PAY_001362,RuPay,Corporate,119.78,Food_Beverage,SG,SG,Match,Authenticated_Success,Tablet,777,0
PAY_001409,Visa,Corporate,20.37,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,387,0
PAY_000483,Visa,Corporate,25.91,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_Android,482,0
PAY_000080,Visa,Corporate,11.04,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,118,0
PAY_002817,Visa,Corporate,94.31,Electronics,IN,IN,Match,Authenticated_Success,Tablet,2905,0
PAY_000067,Visa,Corporate,93.40,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,1259,0
PAY_000119,Visa,Corporate,55.46,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,538,0
PAY_001060,RuPay,Corporate,880.07,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_Android,2627,0
PAY_000085,Visa,Corporate,36.48,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,195,0
PAY_000204,Visa,Credit,229.78,Subscription,SG,SG,Match,Authenticated_Success,Mobile_Android,664,0
PAY_002989,Visa,Corporate,3.64,Luxury_Goods,DE,JP,Match,Exempt_LowRisk,Tablet,436,0
PAY_002264,RuPay,Corporate,429.59,Electronics,SG,SG,Match,Authenticated_Success,Mobile_Android,1921,0
PAY_002953,Visa,Corporate,16.89,Digital_Gaming,IN,JP,Match,Exempt_LowRisk,Tablet,1613,0
PAY_000348,Visa,Corporate,619.42,Food_Beverage,SG,SG,Match,Authenticated_Success,Mobile_Android,1161,0
PAY_000572,Visa,Corporate,333.73,Luxury_Goods,US,US,Match,Authenticated_Success,Desktop_macOS,1801,0
PAY_001247,RuPay,Credit,841.01,Travel_Airlines,FR,IN,Match,Authenticated_Success,Mobile_iOS,2769,0
PAY_001508,Visa,Credit,71.57,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_iOS,412,0
PAY_001814,RuPay,Corporate,1160.62,Subscription,IN,JP,Match,Authenticated_Success,Mobile_Android,3111,0
PAY_001887,Visa,Corporate,621.64,Electronics,SG,SG,Match,Authenticated_Success,Desktop_macOS,2012,0
PAY_000403,RuPay,Corporate,607.81,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,1707,0
PAY_000935,RuPay,Corporate,51.26,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,358,0
PAY_002936,Visa,Corporate,18.16,Digital_Gaming,IN,JP,Match,Exempt_LowRisk,Tablet,2190,0
PAY_002348,RuPay,Corporate,473.34,Food_Beverage,SG,US,Match,Attempted_NoAuth,Mobile_Android,2588,0
PAY_002827,Visa,Corporate,94.61,Subscription,DE,FR,Match,Authenticated_Success,Tablet,2647,0
PAY_000721,RuPay,Corporate,716.01,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2509,0
PAY_002989,Visa,Corporate,4.22,Apparel,SG,US,Match,Exempt_LowRisk,Tablet,1075,0
PAY_002762,Visa,Corporate,40.36,Apparel,SG,SG,Match,Exempt_LowRisk,Mobile_iOS,1245,0
PAY_002391,Visa,Corporate,179.11,Travel_Airlines,AE,CA,Match,Authenticated_Success,Mobile_iOS,3425,0
PAY_000551,RuPay,Corporate,1379.49,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,2162,0
PAY_001149,Visa,Corporate,11.19,Subscription,SG,US,Match,Authenticated_Success,Mobile_iOS,93,0
PAY_002333,Visa,Corporate,671.21,Food_Beverage,IN,JP,Match,Authenticated_Success,Mobile_Android,2419,0
PAY_000294,RuPay,Corporate,489.70,Subscription,SG,SG,Match,Authenticated_Success,Mobile_iOS,1572,0
PAY_000250,Visa,Corporate,22.98,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,650,0
PAY_001608,RuPay,Corporate,97.44,Luxury_Goods,US,US,Match,Attempted_NoAuth,Tablet,1253,0
PAY_000242,Visa,Corporate,305.60,Travel_Airlines,US,US,Match,Attempted_NoAuth,Desktop_macOS,1544,0
PAY_000315,Visa,Corporate,9.49,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,165,0
PAY_002642,RuPay,Corporate,125.62,Digital_Gaming,US,US,Match,Attempted_NoAuth,Mobile_iOS,1807,0
PAY_001000,RuPay,Credit,1626.48,Subscription,GB,IN,Match,Authenticated_Success,Mobile_Android,1551,0
PAY_002967,Visa,Corporate,23.00,Luxury_Goods,AU,FR,Match,Exempt_LowRisk,Tablet,3271,0
PAY_002937,Visa,Corporate,8.21,Food_Beverage,GB,JP,Match,Authenticated_Success,Tablet,1582,0
PAY_000525,RuPay,Corporate,340.93,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Mobile_Android,1699,0
PAY_001320,RuPay,Corporate,499.37,Subscription,SG,US,Match,Attempted_NoAuth,Mobile_iOS,2915,0
PAY_000176,Visa,Corporate,150.23,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,458,0
PAY_000279,Visa,Corporate,14.16,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,185,0
PAY_001270,RuPay,Credit,1502.87,Travel_Airlines,FR,GB,Match,Authenticated_Success,Mobile_Android,2860,0
PAY_000166,Visa,Corporate,5.88,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,25,0
PAY_002556,Visa,Credit,40.75,Luxury_Goods,IN,JP,Match,Authenticated_Success,Tablet,1058,0
PAY_000306,Visa,Corporate,227.95,Food_Beverage,SG,US,Match,Authenticated_Success,Mobile_Android,1215,0
PAY_000751,Visa,Corporate,355.84,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_Android,1624,0
PAY_000228,RuPay,Corporate,50.35,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,738,0
PAY_001645,RuPay,Corporate,825.00,Travel_Airlines,GB,JP,Match,Attempted_NoAuth,Mobile_Android,3239,0
PAY_001495,RuPay,Credit,319.46,Travel_Airlines,JP,JP,Match,Attempted_NoAuth,Tablet,1444,0
PAY_001992,RuPay,Corporate,1498.75,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2886,0
PAY_000681,RuPay,Corporate,633.37,Food_Beverage,SG,SG,Match,Exempt_LowRisk,Mobile_iOS,1432,0
PAY_002459,RuPay,Credit,754.69,Subscription,DE,GB,Match,Authenticated_Success,Mobile_iOS,3125,0
PAY_000338,Visa,Corporate,22.96,Subscription,US,US,Match,Attempted_NoAuth,Tablet,864,0
PAY_000507,Visa,Corporate,249.26,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,2187,0
PAY_002783,RuPay,Corporate,246.06,Food_Beverage,IN,JP,Match,Authenticated_Success,Tablet,3189,0
PAY_000344,RuPay,Corporate,702.19,Subscription,SG,SG,Match,Authenticated_Success,Mobile_Android,848,0
PAY_002312,Visa,Corporate,160.09,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_iOS,1789,0
PAY_000944,Visa,Corporate,39.40,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,252,0
PAY_000141,Visa,Corporate,60.85,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,1693,0
PAY_001938,Visa,Corporate,60.04,Electronics,US,US,Match,Authenticated_Success,Tablet,502,0
PAY_001594,RuPay,Corporate,53.51,Subscription,US,US,Match,Attempted_NoAuth,Tablet,431,0
PAY_002889,Visa,Corporate,8.77,Apparel,US,US,Match,Exempt_LowRisk,Tablet,430,0
PAY_001295,RuPay,Corporate,1802.32,Subscription,GB,IN,Match,Authenticated_Success,Mobile_Android,2677,0
PAY_002327,Visa,Corporate,4.24,Food_Beverage,US,US,Match,Authenticated_Success,Tablet,40,0
PAY_000894,RuPay,Corporate,171.77,Subscription,US,US,Match,Attempted_NoAuth,Tablet,1304,0
PAY_002686,Visa,Corporate,20.43,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,571,0
PAY_000358,Visa,Corporate,332.01,Travel_Airlines,US,SG,Match,Attempted_NoAuth,Mobile_Android,2406,0
PAY_002892,Visa,Corporate,4.92,Travel_Airlines,AE,CA,Match,Exempt_LowRisk,Mobile_iOS,2812,0
PAY_000653,RuPay,Corporate,738.33,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_iOS,2080,0
PAY_002226,RuPay,Credit,1366.54,Subscription,IN,JP,Match,Attempted_NoAuth,Mobile_iOS,2952,0
PAY_000981,RuPay,Corporate,596.04,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2571,0
PAY_000552,RuPay,Corporate,106.05,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,1107,0
PAY_002473,RuPay,Corporate,552.11,Luxury_Goods,IN,SG,Match,Authenticated_Success,Mobile_iOS,3048,0
PAY_001795,Visa,Corporate,42.15,Digital_Gaming,SG,US,Match,Authenticated_Success,Mobile_Android,892,0
PAY_000127,Visa,Corporate,169.72,Subscription,US,US,Match,Attempted_NoAuth,Desktop_macOS,1000,0
PAY_002730,RuPay,Corporate,121.21,Luxury_Goods,IN,GB,Match,Authenticated_Success,Tablet,2196,0
PAY_002232,Visa,Corporate,15.28,Electronics,IN,SG,Match,Exempt_LowRisk,Mobile_Android,422,0
PAY_000781,Visa,Corporate,280.07,Subscription,SG,US,Match,Attempted_NoAuth,Desktop_macOS,1865,0
PAY_002835,Visa,Corporate,35.97,Subscription,AE,AU,Match,Exempt_LowRisk,Mobile_iOS,3398,0
PAY_001547,Mastercard,Corporate,1516.95,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2565,0
PAY_000436,Visa,Corporate,298.27,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_Android,928,0
PAY_002073,RuPay,Corporate,383.68,Electronics,SG,US,Match,Authenticated_Success,Mobile_iOS,1532,0
PAY_000474,Visa,Corporate,4.78,Subscription,US,US,Match,Authenticated_Success,Mobile_Android,79,0
PAY_002411,Visa,Credit,37.52,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3230,0
PAY_002918,Visa,Corporate,68.45,Food_Beverage,CA,IN,Match,Exempt_LowRisk,Mobile_iOS,3416,0
PAY_001972,RuPay,Credit,1057.44,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,2439,0
PAY_001049,RuPay,Corporate,1397.77,Travel_Airlines,DE,FR,Match,Authenticated_Success,Mobile_Android,3109,0
PAY_000331,Visa,Corporate,53.53,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,336,0
PAY_001886,Mastercard,Corporate,1048.03,Luxury_Goods,JP,JP,Match,Authenticated_Success,Tablet,1994,0
PAY_001207,RuPay,Corporate,785.48,Subscription,JP,JP,Match,Authenticated_Success,Mobile_iOS,2593,0
PAY_001347,RuPay,Credit,1344.70,Travel_Airlines,DE,FR,Match,Authenticated_Success,Mobile_iOS,2507,0
PAY_001166,RuPay,Credit,654.70,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_Android,822,0
PAY_000252,Visa,Corporate,17.24,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,328,0
PAY_000413,Visa,Corporate,13.75,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,72,0
PAY_002224,Visa,Corporate,9.67,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,249,0
PAY_000140,Visa,Corporate,5.86,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,18,0
PAY_001508,Visa,Credit,499.49,Travel_Airlines,IN,SG,Match,Attempted_NoAuth,Mobile_Android,2500,0
PAY_001814,Visa,Corporate,23.54,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,352,0
PAY_001964,RuPay,Credit,1631.61,Luxury_Goods,FR,GB,Match,Exempt_LowRisk,Mobile_iOS,1654,0
PAY_002713,Visa,Corporate,5.72,Electronics,US,US,Match,Authenticated_Success,Tablet,130,0
PAY_000209,Visa,Corporate,279.68,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,1386,0
PAY_002104,RuPay,Corporate,792.67,Food_Beverage,IN,JP,Match,Authenticated_Success,Mobile_iOS,2542,0
PAY_000264,Visa,Credit,29.45,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_Android,302,0
PAY_001805,RuPay,Corporate,1314.27,Luxury_Goods,JP,JP,Match,Authenticated_Success,Mobile_iOS,2483,0
PAY_001361,Mastercard,Corporate,296.42,Subscription,US,SG,Match,Attempted_NoAuth,Tablet,1243,0
PAY_000305,RuPay,Corporate,152.90,Travel_Airlines,SG,US,Match,Attempted_NoAuth,Mobile_iOS,1039,0
PAY_002776,Visa,Corporate,122.85,Subscription,CA,FR,Match,Authenticated_Success,Mobile_iOS,3357,0
PAY_000187,Visa,Credit,175.19,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Desktop_macOS,1375,0
PAY_001402,RuPay,Corporate,478.52,Food_Beverage,SG,SG,Match,Authenticated_Success,Mobile_iOS,1959,0
PAY_002311,RuPay,Credit,845.58,Subscription,GB,IN,Match,Authenticated_Success,Mobile_iOS,2791,0
PAY_001611,RuPay,Corporate,576.56,Luxury_Goods,US,SG,Match,Authenticated_Success,Tablet,1734,0
PAY_002979,Visa,Corporate,6.22,Apparel,JP,US,Match,Exempt_LowRisk,Tablet,2567,0
PAY_001162,RuPay,Corporate,82.58,Subscription,US,US,Match,Attempted_NoAuth,Tablet,406,0
PAY_001564,RuPay,Corporate,706.33,Luxury_Goods,JP,JP,Match,Authenticated_Success,Mobile_iOS,1741,0
PAY_002928,Visa,Corporate,11.36,Digital_Gaming,JP,SG,Match,Authenticated_Success,Tablet,1220,0
PAY_000783,Visa,Corporate,6.68,Subscription,US,US,Match,Authenticated_Success,Tablet,41,0
PAY_002824,Visa,Corporate,87.78,Apparel,SG,SG,Match,Exempt_LowRisk,Tablet,914,0
PAY_001034,Visa,Credit,716.95,Travel_Airlines,DE,GB,Match,Authenticated_Success,Mobile_Android,2712,0
PAY_000415,Visa,Credit,33.91,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,288,0
PAY_000314,Visa,Corporate,57.96,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,661,0
PAY_001110,Visa,Credit,1504.21,Subscription,DE,FR,Match,Exempt_LowRisk,Mobile_Android,2627,0
PAY_000246,Visa,Corporate,52.54,Electronics,US,US,Match,Attempted_NoAuth,Mobile_iOS,896,0
PAY_001146,Visa,Corporate,303.21,Digital_Gaming,US,US,Match,Authenticated_Success,Mobile_Android,1741,0
PAY_002775,Visa,Corporate,5.18,Apparel,US,US,Match,Authenticated_Success,Tablet,282,0
PAY_000665,RuPay,Corporate,782.02,Travel_Airlines,JP,SG,Match,Attempted_NoAuth,Mobile_Android,2634,0
PAY_000820,Visa,Corporate,145.25,Subscription,SG,SG,Match,Authenticated_Success,Tablet,679,0
PAY_002738,Visa,Corporate,131.50,Apparel,SG,SG,Match,Exempt_LowRisk,Mobile_iOS,1444,0
PAY_002925,Visa,Corporate,64.40,Subscription,AU,FR,Match,Exempt_LowRisk,Mobile_iOS,3465,0
PAY_001235,Visa,Corporate,207.67,Travel_Airlines,FR,IN,Match,Attempted_NoAuth,Tablet,2132,0
PAY_000068,Visa,Corporate,12.10,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,76,0
PAY_002674,Visa,Corporate,189.67,Subscription,AU,DE,Match,Authenticated_Success,Mobile_iOS,3302,0
PAY_000319,Visa,Corporate,212.79,Subscription,US,US,Match,Authenticated_Success,Mobile_Android,701,0
PAY_002421,Visa,Credit,32.82,Travel_Airlines,FR,SG,Match,Attempted_NoAuth,Mobile_iOS,1373,0
PAY_000138,Visa,Corporate,82.50,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,1227,0
PAY_000764,Visa,Corporate,44.05,Food_Beverage,US,US,Match,Authenticated_Success,Tablet,428,0
PAY_002106,Visa,Corporate,18.71,Apparel,US,US,Match,Attempted_NoAuth,Tablet,545,0
PAY_001742,RuPay,Corporate,741.06,Food_Beverage,JP,SG,Match,Authenticated_Success,Mobile_iOS,2353,0
PAY_001058,Visa,Corporate,133.83,Food_Beverage,US,US,Match,Attempted_NoAuth,Mobile_iOS,2530,0
PAY_000428,Visa,Corporate,11.79,Food_Beverage,US,US,Match,Attempted_NoAuth,Tablet,269,0
PAY_001464,RuPay,Corporate,1594.56,Travel_Airlines,IN,JP,Match,Authenticated_Success,Mobile_Android,2979,0
PAY_000426,RuPay,Corporate,500.46,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2157,0
PAY_000071,Visa,Corporate,31.53,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_Android,592,0
PAY_001623,RuPay,Corporate,777.56,Electronics,IN,IN,Match,Exempt_LowRisk,Mobile_iOS,1636,0
PAY_002126,RuPay,Corporate,755.41,Food_Beverage,FR,IN,Match,Exempt_LowRisk,Mobile_iOS,1944,0
PAY_001529,Visa,Corporate,59.08,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Tablet,798,0
PAY_000328,Visa,Corporate,198.64,Subscription,SG,US,Match,Attempted_NoAuth,Desktop_macOS,908,0
PAY_000586,Visa,Corporate,488.09,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_Android,2263,0
PAY_002626,Visa,Corporate,77.65,Travel_Airlines,AE,DE,Match,Exempt_LowRisk,Mobile_iOS,2159,0
PAY_002755,Visa,Credit,12.18,Travel_Airlines,AE,AU,Match,Authenticated_Success,Tablet,3305,0
PAY_000356,Visa,Credit,510.86,Travel_Airlines,SG,SG,Match,Authenticated_Success,Mobile_Android,1198,0
PAY_002565,Visa,Credit,471.16,Luxury_Goods,AU,CA,Match,Exempt_LowRisk,Mobile_iOS,2943,0
PAY_000925,RuPay,Corporate,1004.02,Subscription,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1415,0
PAY_002459,RuPay,Corporate,376.90,Electronics,SG,US,Match,Attempted_NoAuth,Mobile_iOS,3107,0
PAY_001671,Visa,Corporate,6.13,Digital_Gaming,US,US,Match,Authenticated_Success,Tablet,81,0
PAY_000383,Visa,Corporate,91.58,Luxury_Goods,US,US,Match,Attempted_NoAuth,Mobile_iOS,447,0
PAY_002554,RuPay,Corporate,322.58,Luxury_Goods,SG,US,Match,Attempted_NoAuth,Mobile_iOS,3147,0
PAY_000826,RuPay,Corporate,1560.86,Subscription,JP,JP,Match,Authenticated_Success,Mobile_Android,1842,0
PAY_000833,RuPay,Corporate,404.92,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,1325,0
PAY_001487,RuPay,Corporate,153.48,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,2213,0
PAY_002669,RuPay,Corporate,454.63,Food_Beverage,JP,SG,Match,Authenticated_Success,Mobile_iOS,2902,0
PAY_002953,Visa,Corporate,11.26,Digital_Gaming,GB,JP,Match,Exempt_LowRisk,Tablet,2175,0
PAY_001228,Visa,Credit,148.81,Travel_Airlines,FR,JP,Match,Authenticated_Success,Tablet,932,0
PAY_002521,Visa,Corporate,265.47,Travel_Airlines,DE,IN,Match,Authenticated_Success,Mobile_Android,3388,0
PAY_001576,Visa,Corporate,240.76,Subscription,JP,SG,Match,Authenticated_Success,Desktop_macOS,1578,0
PAY_000240,Visa,Corporate,15.47,Subscription,US,US,Match,Attempted_NoAuth,Mobile_iOS,225,0
PAY_000695,Visa,Corporate,49.82,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,315,0
PAY_000151,Visa,Corporate,259.52,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_Android,904,0
PAY_001277,Visa,Corporate,801.09,Luxury_Goods,SG,SG,Match,Authenticated_Success,Mobile_Android,2780,0
PAY_000117,Visa,Corporate,28.53,Travel_Airlines,US,US,Match,Attempted_NoAuth,Mobile_iOS,290,0
PAY_000796,Visa,Credit,577.67,Travel_Airlines,FR,IN,Match,Authenticated_Success,Desktop_macOS,1725,0
PAY_000497,RuPay,Credit,499.28,Subscription,SG,SG,Match,Authenticated_Success,Mobile_Android,1050,0
PAY_000496,Visa,Corporate,819.97,Travel_Airlines,IN,JP,Match,Authenticated_Success,Mobile_Android,2291,0
PAY_000673,RuPay,Credit,177.90,Travel_Airlines,SG,SG,Match,Attempted_NoAuth,Mobile_iOS,492,0
PAY_000777,Visa,Corporate,218.38,Electronics,SG,SG,Match,Authenticated_Success,Desktop_macOS,1549,0
PAY_001466,RuPay,Corporate,44.47,Travel_Airlines,US,US,Match,Attempted_NoAuth,Tablet,743,0
PAY_001613,Visa,Corporate,36.96,Digital_Gaming,US,US,Match,Attempted_NoAuth,Tablet,1458,0
PAY_002959,Visa,Corporate,7.39,Apparel,JP,US,Match,Exempt_LowRisk,Mobile_iOS,504,0
PAY_000054,Visa,Corporate,9.96,Subscription,US,US,Match,Attempted_NoAuth,Mobile_Android,155,0
PAY_002435,Visa,Corporate,101.51,Apparel,US,US,Match,Authenticated_Success,Mobile_iOS,1455,0
